 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.508000 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.184306      5.1291      241.73
     2     -0.000000      0.000000      1.015057      6.3404      195.55
     3     -0.000000      0.000000     -0.391172      7.1291      173.91
     4     -0.000000     -0.000000     -0.209885      7.2692      170.56
     5      0.000000      0.000000     -0.394448      7.8216      158.52
     6      0.000000      0.000000      1.444904     10.1690      121.92
     7      0.000000     -0.000000     -3.301668     10.6806      116.08
     8      0.000000     -0.000000     -0.732426     11.5766      107.10
     9      0.000000      0.000000     -1.527580     11.7358      105.65
    10     -0.000000      0.000000      1.189827     11.7954      105.11
    11      0.000000      0.000000     -0.185179     12.1181      102.31
    12      0.000000      0.000000      1.648957     12.8460       96.52
    13     -0.000000      0.000000      1.817682     12.9385       95.83
    14     -0.000000     -0.000000     -2.515965     13.1334       94.40
    15     -0.000000      0.000000     -0.124764     13.1611       94.21
    16     -0.000000     -0.000000      2.193632     13.5012       91.83
    17      0.000000      0.000000      0.498684     13.7224       90.35
    18      0.000000     -0.000000      0.756330     13.7248       90.34
    19     -0.000000     -0.000000      1.301062     13.7822       89.96
    20      0.000000      0.000000      0.400783     13.8153       89.74
    21      0.000000      0.000000      0.915917     14.4242       85.96
    22      0.000000      0.000000      1.318839     14.5335       85.31
    23      0.000000      0.000000     -0.081664     14.7050       84.31
    24     -0.000000      0.000000      1.330884     15.3769       80.63
    25     -0.000000      0.000000     -0.106116     15.4125       80.44
    26     -0.000000      0.000000     -0.084483     15.4977       80.00
    27     -0.000000     -0.000000      0.198076     15.6184       79.38
    28      0.000000      0.000000     -0.149721     16.0082       77.45
    29     -0.000000      0.000000      2.236793     16.1350       76.84
    30      0.000000     -0.000000      1.600495     16.3077       76.03
