 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.713552 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.903810      1.0729     1155.60
     2     -0.000000     -0.000000     -0.243884      2.8019      442.50
     3      0.000000     -0.000000     -0.042948      2.8299      438.12
     4      0.000000     -0.000000     -0.865787      3.1086      398.84
     5      0.000000     -0.000000     -0.855216      3.6556      339.16
     6     -0.000000     -0.000000     -3.179188      6.7183      184.55
     7      0.000000     -0.000000      3.348847      6.8167      181.88
     8      0.000000     -0.000000      2.582983      7.1053      174.50
     9     -0.000000      0.000000      2.314557      7.9620      155.72
    10     -0.000000     -0.000000      1.608365      8.2575      150.15
    11      0.000000     -0.000000      1.356088      8.4026      147.55
    12     -0.000000     -0.000000      2.231334      8.5395      145.19
    13     -0.000000     -0.000000      0.648875      8.5972      144.21
    14      0.000000     -0.000000      0.393874      8.7642      141.47
    15     -0.000000     -0.000000      1.642749      8.8919      139.43
    16      0.000000     -0.000000     -4.079331      9.2464      134.09
    17      0.000000     -0.000000      0.310542      9.3693      132.33
    18     -0.000000      0.000000      2.986671      9.9362      124.78
    19     -0.000000      0.000000      1.965587     10.1928      121.64
    20      0.000000     -0.000000      0.969438     10.3459      119.84
    21     -0.000000      0.000000      0.456438     10.3887      119.35
    22      0.000000     -0.000000      0.675545     10.6036      116.93
    23     -0.000000     -0.000000      0.720742     10.9019      113.73
    24      0.000000     -0.000000     -3.084433     11.3927      108.83
    25     -0.000000     -0.000000      0.719177     11.4648      108.14
    26      0.000000     -0.000000     -4.143474     11.8859      104.31
    27      0.000000     -0.000000     -1.642352     11.9239      103.98
    28     -0.000000     -0.000000     -0.213489     12.1974      101.65
    29      0.000000      0.000000      0.461320     12.2961      100.83
    30     -0.000000      0.000000     -0.166668     12.6688       97.87
