 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.364874 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000    -0.0000000    -0.0000000     2.47850     0.00000
     0     2    -0.0000000     0.0000000     0.8449802     6.22850     0.10895
     0     3     0.0988594     0.0000000    -0.0000000     6.34470     0.00152
     0     4     0.0000000     0.3015173     0.0000000     6.84830     0.01525
     0     5     0.0000000    -0.3123787     0.0000000     7.31190     0.01748
     0     6    -0.0000000     0.0000000     0.0000000     8.01100     0.00000
     0     7     0.0000000    -0.0000000    -0.3791948     8.04670     0.02835
     0     8    -0.2625871     0.0000000     0.0000000     8.39310     0.01418
     0     9     0.0000000     0.0000000    -0.0000000     8.59530     0.00000
     0    10    -0.6648027     0.0000000    -0.0000000     8.98760     0.09732
     0    11     0.0000000    -0.0000000    -0.0000000     9.58010     0.00000
     0    12    -0.0000000     0.0921859    -0.0000000     9.81570     0.00204
     0    13    -0.0000000     0.0000000     0.0047923    10.21790     0.00001
     0    14     0.0000000    -0.4012536    -0.0000000    10.65100     0.04201
     0    15     0.0000000     0.0000000     0.4367929    10.67210     0.04988
     0    16    -0.0000000    -0.0000000    -0.1128357    11.19390     0.00349
     0    17     0.1934319     0.0000000    -0.0000000    11.36340     0.01042
     0    18    -0.0000000    -0.0231210     0.0000000    11.68530     0.00015
     0    19     0.0000000     0.0000000    -1.1131526    11.77040     0.35732
     0    20     0.0000000    -0.3357386    -0.0000000    11.84700     0.03272
     0    21    -0.0000000    -0.5671020    -0.0000000    12.12230     0.09551
     0    22    -0.2559363    -0.0000000     0.0000000    12.15450     0.01951
     0    23    -0.0000000     0.0000000     0.0000000    12.28240     0.00000
     0    24     0.0000000     0.0000000     0.0000000    12.32260     0.00000
     0    25    -0.1486179    -0.0000000    -0.0000000    12.38840     0.00670
     0    26    -0.0000000    -0.4184788    -0.0000000    12.87610     0.05524
     0    27    -0.0000000    -0.0000000    -0.4951575    13.23440     0.07950
     0    28     0.1430276     0.0000000     0.0000000    13.35290     0.00669
     0    29    -0.0000000     0.0000000     0.4654493    13.56110     0.07198
     0    30    -0.0000000    -0.0000000     0.4407360    13.78710     0.06561
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000    -3.9685554     0.00000     0.00000
     1     2    -0.0000000    -0.0000000    -0.0000000     3.75000     0.00000
     1     3    -0.0000000     0.0062329    -0.0000000     3.86620     0.00000
     1     4    -0.3257413    -0.0000000     0.0000000     4.36980     0.01136
     1     5    -0.3912242    -0.0000000    -0.0000000     4.83340     0.01812
     1     6    -0.0000000    -0.0000000     0.9453674     5.53250     0.12114
     1     7     0.0000000    -0.0000000    -0.0000000     5.56820     0.00000
     1     8    -0.0000000    -0.0131374     0.0000000     5.91460     0.00003
     1     9    -0.0000000    -0.0000000     0.2354034     6.11680     0.00830
     1    10     0.0000000     0.0259200    -0.0000000     6.50910     0.00011
     1    11     0.0000000    -0.0000000    -0.0142090     7.10160     0.00004
     1    12     0.4905647     0.0000000    -0.0000000     7.33720     0.04326
     1    13    -0.0000000     0.0000000     0.0000000     7.73940     0.00000
     1    14    -0.0957064    -0.0000000     0.0000000     8.17250     0.00183
     1    15    -0.0000000     0.0000000    -0.0000000     8.19360     0.00000
     1    16     0.0000000    -0.0000000     0.0000000     8.71540     0.00000
     1    17    -0.0000000    -0.0537887     0.0000000     8.88490     0.00063
     1    18     0.3900843     0.0000000    -0.0000000     9.20680     0.03432
     1    19    -0.0000000     0.0000000    -0.0000000     9.29190     0.00000
     1    20    -0.0300247    -0.0000000     0.0000000     9.36850     0.00021
     1    21    -0.0228170    -0.0000000     0.0000000     9.64380     0.00012
     1    22     0.0000000     0.0275035     0.0000000     9.67600     0.00018
     1    23    -0.0000000     0.0000000    -0.1264497     9.80390     0.00384
     1    24    -0.0000000    -0.0000000    -0.1683263     9.84410     0.00683
     1    25     0.0000000     0.0374936    -0.0000000     9.90990     0.00034
     1    26    -0.0265904    -0.0000000     0.0000000    10.39760     0.00018
     1    27     0.0000000     0.0000000    -0.0000000    10.75590     0.00000
     1    28    -0.0000000    -0.0888869     0.0000000    10.87440     0.00210
     1    29     0.0000000     0.0000000    -0.0000000    11.08260     0.00000
     1    30     0.0000000    -0.0000000     0.0000000    11.30860     0.00000
     2     2    -0.0000000     0.0000000    -4.4685256     0.00000     0.00000
     2     3     0.0081863    -0.0000000     0.0000000     0.11620     0.00000
     2     4     0.0000000    -0.1014343     0.0000000     0.61980     0.00016
     2     5     0.0000000     0.2274219    -0.0000000     1.08340     0.00137
     2     6    -0.0000000     0.0000000     0.0000000     1.78250     0.00000
     2     7    -0.0000000    -0.0000000     0.2050728     1.81820     0.00187
     2     8    -0.4503893    -0.0000000     0.0000000     2.16460     0.01076
     2     9    -0.0000000    -0.0000000     0.0000000     2.36680     0.00000
     2    10    -0.3712655    -0.0000000    -0.0000000     2.75910     0.00932
     2    11     0.0000000    -0.0000000    -0.0000000     3.35160     0.00000
     2    12    -0.0000000    -0.0170913     0.0000000     3.58720     0.00003
     2    13    -0.0000000    -0.0000000     0.4055894     3.98940     0.01608
     2    14     0.0000000     0.1479161     0.0000000     4.42250     0.00237
     2    15     0.0000000     0.0000000    -0.1357839     4.44360     0.00201
     2    16     0.0000000     0.0000000    -0.0854998     4.96540     0.00089
     2    17     0.6156532    -0.0000000    -0.0000000     5.13490     0.04768
     2    18    -0.0000000    -0.0572186    -0.0000000     5.45680     0.00044
     2    19    -0.0000000     0.0000000     0.1565509     5.54190     0.00333
     2    20    -0.0000000     0.0537207    -0.0000000     5.61850     0.00040
     2    21     0.0000000    -0.0902018     0.0000000     5.89380     0.00117
     2    22    -0.0934548    -0.0000000     0.0000000     5.92600     0.00127
     2    23    -0.0000000     0.0000000    -0.0000000     6.05390     0.00000
     2    24     0.0000000    -0.0000000    -0.0000000     6.09410     0.00000
     2    25     0.0112712     0.0000000    -0.0000000     6.15990     0.00002
     2    26     0.0000000     0.0214644    -0.0000000     6.64760     0.00008
     2    27     0.0000000    -0.0000000     0.2401913     7.00590     0.00990
     2    28     0.4505157     0.0000000    -0.0000000     7.12440     0.03543
     2    29     0.0000000     0.0000000     0.0855246     7.33260     0.00131
     2    30     0.0000000     0.0000000     0.0414502     7.55860     0.00032
     3     3    -0.0000000     0.0000000    -4.4403222     0.00000     0.00000
     3     4    -0.0000000     0.0000000    -0.0000000     0.50360     0.00000
     3     5     0.0000000    -0.0000000    -0.0000000     0.96720     0.00000
     3     6     0.0000000     0.2883531     0.0000000     1.66630     0.00339
