 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.364874 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.225767      2.4785      500.24
     2     -0.000000      0.000000     -0.274203      6.2285      199.06
     3     -0.000000      0.000000     -0.245999      6.3447      195.41
     4     -0.000000     -0.000000      3.367241      6.8483      181.04
     5     -0.000000      0.000000     -0.904461      7.3119      169.56
     6     -0.000000      0.000000     -2.473361      8.0110      154.77
     7     -0.000000      0.000000      1.558558      8.0467      154.08
     8     -0.000000      0.000000      2.867550      8.3931      147.72
     9     -0.000000      0.000000      1.372885      8.5953      144.25
    10      0.000000      0.000000     -1.428495      8.9876      137.95
    11     -0.000000      0.000000      1.084590      9.5801      129.42
    12     -0.000000     -0.000000      2.491419      9.8157      126.31
    13      0.000000      0.000000      0.835804     10.2179      121.34
    14     -0.000000      0.000000      0.317278     10.6510      116.41
    15     -0.000000      0.000000      2.631424     10.6721      116.18
    16     -0.000000      0.000000      0.086396     11.1939      110.76
    17     -0.000000     -0.000000      2.074911     11.3634      109.11
    18     -0.000000     -0.000000     -3.045860     11.6853      106.10
    19     -0.000000     -0.000000      0.293321     11.7704      105.34
    20     -0.000000      0.000000      1.218418     11.8470      104.65
    21     -0.000000      0.000000      0.994251     12.1223      102.28
    22     -0.000000      0.000000     -0.399985     12.1545      102.01
    23      0.000000      0.000000     -0.236667     12.2824      100.94
    24      0.000000      0.000000     -1.198217     12.3226      100.62
    25     -0.000000      0.000000      1.036144     12.3884      100.08
    26     -0.000000      0.000000     -3.457981     12.8761       96.29
    27     -0.000000      0.000000     -1.087080     13.2344       93.68
    28     -0.000000     -0.000000     -3.756705     13.3529       92.85
    29      0.000000      0.000000     -1.005269     13.5611       91.43
    30     -0.000000      0.000000      2.130567     13.7871       89.93
