 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.005363 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.334538      5.5630      222.87
     2      0.000000     -0.000000      0.063021      5.5630      222.87
     3      0.000000      0.000000      0.208463      6.3757      194.46
     4      0.000000     -0.000000     -0.691851      6.5166      190.26
     5     -0.000000      0.000000     -1.318315      7.6316      162.46
     6     -0.000000      0.000000     -0.605634      9.6454      128.54
     7      0.000000      0.000000     -1.007567      9.9011      125.22
     8      0.000000     -0.000000     -1.320940     10.6083      116.87
     9     -0.000000      0.000000     -0.952192     10.8980      113.77
    10      0.000000      0.000000     -2.836797     11.9931      103.38
    11      0.000000     -0.000000      0.530937     12.1683      101.89
    12     -0.000000      0.000000      2.345324     13.9840       88.66
    13      0.000000     -0.000000      2.049364     14.0306       88.37
    14     -0.000000      0.000000      1.767524     14.6587       84.58
    15      0.000000     -0.000000      1.458526     14.7922       83.82
    16      0.000000      0.000000      2.278444     14.8272       83.62
    17      0.000000     -0.000000     -0.855347     15.4833       80.08
    18     -0.000000      0.000000      0.205214     15.5693       79.63
    19      0.000000     -0.000000      0.799350     15.9157       77.90
    20      0.000000     -0.000000      0.601179     16.0993       77.01
    21     -0.000000      0.000000      0.512338     16.1801       76.63
    22      0.000000     -0.000000     -0.886769     16.2333       76.38
    23     -0.000000      0.000000      1.419619     16.6427       74.50
    24      0.000000     -0.000000      0.729308     16.8218       73.70
    25      0.000000      0.000000      1.473511     16.9025       73.35
    26     -0.000000      0.000000      1.160569     17.0035       72.92
    27      0.000000     -0.000000      0.850695     17.0933       72.53
    28     -0.000000      0.000000      3.198942     17.3039       71.65
    29      0.000000      0.000000     -1.408459     17.8993       69.27
    30      0.000000     -0.000000      0.158481     17.9717       68.99
