 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.005363 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     0.0000000     0.0000000     5.56300     0.00000
     0     2    -0.0000000     0.8489967    -0.0000000     5.56300     0.09824
     0     3    -0.0000000    -0.4014494     0.0000000     6.37570     0.02517
     0     4     0.0000000    -0.0000000    -0.4491048     6.51660     0.03220
     0     5     0.0000000    -0.0000000     0.0000000     7.63160     0.00000
     0     6     0.0000000     0.8419243     0.0000000     9.64540     0.16750
     0     7     0.0000000     0.9380127     0.0000000     9.90110     0.21343
     0     8    -0.0000000     0.0000000     0.0050980    10.60830     0.00001
     0     9     0.0000000     0.0000000    -0.0000000    10.89800     0.00000
     0    10     0.0000000    -0.3608978    -0.0000000    11.99310     0.03827
     0    11     0.0000000     0.0000000    -0.9082707    12.16830     0.24593
     0    12    -0.1404806    -0.0000000    -0.0000000    13.98400     0.00676
     0    13     0.0000000    -0.0000000    -0.0568443    14.03060     0.00111
     0    14     0.0000000     0.1662352     0.0000000    14.65870     0.00992
     0    15    -0.0000000    -0.3745761    -0.0000000    14.79220     0.05085
     0    16    -0.0000000     0.0000000    -0.4693793    14.82720     0.08003
     0    17     0.0000000    -0.0000000     0.3076185    15.48330     0.03590
     0    18    -0.5399826     0.0000000     0.0000000    15.56930     0.11122
     0    19    -0.3344642     0.0000000    -0.0000000    15.91570     0.04362
     0    20     0.3877843    -0.0000000    -0.0000000    16.09930     0.05931
     0    21     0.0000000     0.0000000    -0.3258693    16.18010     0.04209
     0    22    -0.0000000    -0.0887354    -0.0000000    16.23330     0.00313
     0    23    -0.0000000    -0.0000000     0.4844085    16.64270     0.09568
     0    24    -0.0000000    -0.0000000     0.0000000    16.82180     0.00000
     0    25    -0.1061297    -0.0000000    -0.0000000    16.90250     0.00466
     0    26     0.0000000    -0.0000000     0.0000000    17.00350     0.00000
     0    27    -0.0000000    -0.3605348     0.0000000    17.09330     0.05444
     0    28     0.0000000     0.0000000     0.1039495    17.30390     0.00458
     0    29    -0.4128920     0.0000000     0.0000000    17.89930     0.07476
     0    30     0.0000000     0.0000000     0.3017280    17.97170     0.04008
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000     6.1179695     0.00000     0.00000
     1     2    -2.3697449     0.0000000    -0.0000000     0.00000     0.00000
