0  -3089.7886552290242
1  -3084.5564552290243
2  -3084.352255229024
3  -3083.7025552290243
4  -3083.5539552290243
5  -3081.9845552290244
6  -3080.4458552290243
7  -3080.080455229024
8  -3079.6733552290243
9  -3079.2315552290243
10  -3078.304355229024
11  -3077.585555229024
12  -3075.559955229024
13  -3075.454955229024
14  -3075.3237552290243
15  -3074.6938552290244
16  -3074.6176552290244
17  -3074.4377552290243
18  -3074.3273552290243
19  -3073.7343552290245
20  -3073.7338552290244
21  -3072.947955229024
22  -3072.367955229024
23  -3072.190755229024
24  -3071.737755229024
25  -3071.637255229024
26  -3071.4233552290243
27  -3071.4112552290244
28  -3071.356255229024
29  -3071.2558552290243
30  -3071.1400552290243
