 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.636442 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.245700      4.8697      254.60
     2     -0.000000     -0.000000      1.249370      6.5084      190.50
     3      0.000000     -0.000000     -0.449829      7.3008      169.82
     4     -0.000000      0.000000     -0.037487      7.4459      166.51
     5      0.000000      0.000000     -0.159118      7.9634      155.69
     6     -0.000000     -0.000000      1.560144     10.2458      121.01
     7      0.000000     -0.000000     -3.376434     10.8976      113.77
     8     -0.000000      0.000000      0.932121     11.1047      111.65
     9      0.000000      0.000000      0.168553     11.3573      109.17
    10     -0.000000      0.000000     -1.546636     11.8999      104.19
    11      0.000000     -0.000000      1.804145     12.1615      101.95
    12     -0.000000      0.000000     -1.088800     12.2740      101.01
    13     -0.000000      0.000000     -0.529043     12.2908      100.88
    14      0.000000     -0.000000      1.643440     12.5645       98.68
    15      0.000000     -0.000000      0.258087     13.0340       95.12
    16      0.000000      0.000000      0.779321     13.0512       95.00
    17     -0.000000      0.000000      2.153006     13.1300       94.43
    18      0.000000     -0.000000     -2.319842     13.3659       92.76
    19     -0.000000     -0.000000      0.274328     13.4866       91.93
    20     -0.000000      0.000000      1.263023     13.5275       91.65
    21      0.000000      0.000000     -0.006130     13.9603       88.81
    22     -0.000000     -0.000000      1.382175     14.0272       88.39
    23      0.000000      0.000000      1.005190     14.1139       87.85
    24      0.000000     -0.000000     -0.855856     14.9064       83.18
    25     -0.000000     -0.000000      0.803163     15.1380       81.90
    26     -0.000000      0.000000     -0.028809     15.1833       81.66
    27     -0.000000     -0.000000      1.609495     15.4727       80.13
    28      0.000000      0.000000     -0.179539     15.4806       80.09
    29      0.000000     -0.000000      0.300584     15.8350       78.30
    30     -0.000000     -0.000000      2.727682     15.8972       77.99
