 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.521276 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.192981      5.1046      242.89
     2     -0.000000     -0.000000      1.039124      6.3584      194.99
     3     -0.000000     -0.000000     -0.399056      7.1474      173.47
     4      0.000000      0.000000     -0.193298      7.2879      170.12
     5      0.000000      0.000000     -0.369629      7.8355      158.23
     6      0.000000      0.000000      1.456908     10.1778      121.82
     7     -0.000000      0.000000     -3.311897     10.7033      115.84
     8      0.000000     -0.000000     -0.617252     11.5717      107.14
     9     -0.000000      0.000000      1.161825     11.7259      105.74
    10      0.000000      0.000000     -1.536543     11.7549      105.47
    11      0.000000     -0.000000     -0.294787     12.1279      102.23
    12      0.000000     -0.000000      1.665325     12.7742       97.06
    13     -0.000000     -0.000000      1.787059     12.8990       96.12
    14      0.000000      0.000000     -0.160884     13.0682       94.87
    15     -0.000000      0.000000     -2.500775     13.1589       94.22
    16     -0.000000      0.000000      2.200042     13.4581       92.13
    17      0.000000     -0.000000      0.473589     13.6501       90.83
    18      0.000000      0.000000      0.758575     13.6538       90.81
    19     -0.000000      0.000000      1.299677     13.7558       90.13
    20     -0.000000     -0.000000      0.383084     13.7783       89.99
    21     -0.000000      0.000000      0.926508     14.3908       86.16
    22     -0.000000     -0.000000      1.327109     14.4789       85.63
    23      0.000000      0.000000     -0.074915     14.6270       84.76
    24     -0.000000     -0.000000     -0.340443     15.3488       80.78
    25     -0.000000      0.000000      1.518852     15.3984       80.52
    26      0.000000      0.000000     -0.029345     15.4708       80.14
    27      0.000000      0.000000      0.163881     15.5759       79.60
    28      0.000000      0.000000     -0.150874     15.9503       77.73
    29     -0.000000      0.000000      2.338023     16.1144       76.94
    30      0.000000      0.000000      1.512230     16.2515       76.29
