 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.327290 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.174294      2.6413      469.41
     2     -0.000000      0.000000     -0.237942      6.5925      188.07
     3      0.000000      0.000000     -0.189259      6.6426      186.65
     4     -0.000000     -0.000000      3.293618      6.9095      179.44
     5     -0.000000     -0.000000     -0.874857      7.4310      166.85
     6     -0.000000      0.000000      1.448783      8.0406      154.20
     7     -0.000000      0.000000     -2.369691      8.1904      151.38
     8      0.000000      0.000000      1.275931      8.5858      144.41
     9     -0.000000     -0.000000      2.859301      8.6208      143.82
    10     -0.000000     -0.000000     -1.334708      9.2769      133.65
    11     -0.000000      0.000000      1.053235      9.7487      127.18
    12      0.000000     -0.000000      2.771763     10.0001      123.98
    13      0.000000      0.000000      0.796545     10.3929      119.30
    14     -0.000000     -0.000000      2.657314     10.8192      114.60
    15     -0.000000     -0.000000     -0.330153     10.9541      113.19
    16     -0.000000     -0.000000      0.122324     11.3499      109.24
    17      0.000000     -0.000000      2.238005     11.6634      106.30
    18      0.000000      0.000000     -2.872689     11.7078      105.90
    19     -0.000000      0.000000      0.292978     11.8725      104.43
    20     -0.000000      0.000000      1.237804     11.9665      103.61
    21     -0.000000     -0.000000      1.068870     12.1887      101.72
    22     -0.000000      0.000000     -1.621152     12.3320      100.54
    23      0.000000      0.000000      1.044170     12.5031       99.16
    24     -0.000000      0.000000      0.179267     12.5264       98.98
    25     -0.000000      0.000000     -0.702311     12.6863       97.73
    26     -0.000000     -0.000000     -3.307794     13.0011       95.36
    27     -0.000000      0.000000     -1.111362     13.2348       93.68
    28      0.000000      0.000000     -3.587266     13.5279       91.65
    29     -0.000000      0.000000     -1.000627     13.6097       91.10
    30      0.000000      0.000000     -1.021312     13.8637       89.43
