 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.283596 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.034049      5.4534      227.35
     2      0.000000      0.000000      0.603364      6.0160      206.09
     3      0.000000      0.000000     -0.191582      6.8041      182.22
     4      0.000000      0.000000     -0.454310      6.9416      178.61
     5      0.000000      0.000000     -0.831397      7.6366      162.36
     6     -0.000000      0.000000      1.106136      9.9899      124.11
     7      0.000000     -0.000000     -2.923955     10.2997      120.38
     8      0.000000      0.000000     -1.472598     11.2761      109.95
     9     -0.000000      0.000000     -1.323368     11.3849      108.90
    10      0.000000      0.000000      0.517639     12.1195      102.30
    11      0.000000     -0.000000     -2.708894     12.6666       97.88
    12     -0.000000      0.000000      1.702628     12.8875       96.21
    13      0.000000      0.000000      2.121133     13.5030       91.82
    14      0.000000      0.000000      1.370585     14.1058       87.90
    15      0.000000      0.000000      1.768198     14.1724       87.48
    16     -0.000000      0.000000      1.334471     14.2300       87.13
    17     -0.000000      0.000000      1.143818     14.7529       84.04
    18     -0.000000      0.000000      0.482718     14.7831       83.87
    19      0.000000      0.000000      0.836113     14.9548       82.91
    20     -0.000000      0.000000      0.719175     14.9860       82.73
    21      0.000000      0.000000      0.771360     15.0873       82.18
    22     -0.000000     -0.000000      1.730656     15.1098       82.06
    23      0.000000      0.000000      1.132698     15.5376       79.80
    24     -0.000000      0.000000     -0.094823     15.7239       78.85
    25      0.000000      0.000000     -0.002065     15.7330       78.81
    26      0.000000      0.000000      0.472494     16.1645       76.70
    27      0.000000      0.000000      0.194468     16.4123       75.54
    28      0.000000      0.000000     -1.106598     16.5903       74.73
    29      0.000000      0.000000     -0.752606     16.6027       74.68
    30     -0.000000      0.000000      2.209677     16.6650       74.40
