 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -0.980767 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.175280      3.9432      314.43
     2      0.000000     -0.000000      1.963480      6.8570      180.81
     3      0.000000     -0.000000     -0.443726      7.6416      162.25
     4     -0.000000     -0.000000      0.588121      7.8409      158.12
     5     -0.000000      0.000000      0.486760      8.3489      148.50
     6     -0.000000     -0.000000      0.344847      9.0660      136.76
     7      0.000000      0.000000      0.193510      9.4553      131.13
     8     -0.000000      0.000000     -1.395373     10.0681      123.15
     9      0.000000     -0.000000      1.997678     10.3319      120.00
    10      0.000000     -0.000000      2.214455     10.4027      119.18
    11      0.000000     -0.000000     -0.364863     11.2650      110.06
    12      0.000000     -0.000000      0.868890     11.3570      109.17
    13     -0.000000      0.000000     -3.409696     11.3945      108.81
    14      0.000000     -0.000000      2.152915     11.7987      105.08
    15     -0.000000     -0.000000      0.480440     12.0930      102.53
    16      0.000000      0.000000     -1.700074     12.2884      100.90
    17      0.000000      0.000000      0.937131     12.4142       99.87
    18      0.000000     -0.000000      0.004003     12.6550       97.97
    19     -0.000000     -0.000000      1.293750     12.8253       96.67
    20      0.000000     -0.000000      1.353178     12.9118       96.02
    21      0.000000      0.000000     -1.078092     12.9184       95.97
    22     -0.000000     -0.000000      1.108249     13.3558       92.83
    23      0.000000     -0.000000      1.908846     13.5369       91.59
    24      0.000000      0.000000     -1.366610     13.6661       90.72
    25      0.000000     -0.000000     -1.929947     13.8351       89.62
    26      0.000000     -0.000000     -0.443198     14.1774       87.45
    27     -0.000000      0.000000     -0.462264     14.4045       86.07
    28      0.000000      0.000000      0.268115     14.6854       84.43
    29     -0.000000      0.000000     -2.732027     14.8505       83.49
    30      0.000000     -0.000000      2.635711     15.0663       82.29
