0  -3115.0621166554442
1  -3112.538016655444
2  -3108.731116655444
3  -3108.633516655444
4  -3108.1916166554442
5  -3107.715116655444
6  -3107.016816655444
7  -3107.0017166554444
8  -3106.602516655444
9  -3106.4691166554444
10  -3105.991416655444
11  -3105.435216655444
12  -3105.186116655444
13  -3104.7957166554443
14  -3104.3479166554444
15  -3104.3366166554442
16  -3103.8239166554445
17  -3103.607016655444
18  -3103.371816655444
19  -3103.262616655444
20  -3103.181016655444
21  -3102.920616655444
22  -3102.770516655444
23  -3102.7494166554443
24  -3102.6988166554443
25  -3102.6402166554444
26  -3102.1489166554443
27  -3101.8266166554445
28  -3101.661416655444
29  -3101.486116655444
30  -3101.230916655444
