 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.354396 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000    -0.0000000    -0.0000000     2.52410     0.00000
     0     2    -0.0000000     0.0000000     0.8487306     6.33100     0.11173
     0     3     0.0982217    -0.0000000    -0.0000000     6.42860     0.00152
     0     4    -0.0000000     0.2934790     0.0000000     6.87050     0.01450
     0     5    -0.0000000    -0.3287394    -0.0000000     7.34700     0.01945
     0     6     0.0000000     0.0000000    -0.3855513     8.04530     0.02930
     0     7    -0.0000000     0.0000000     0.0000000     8.06040     0.00000
     0     8    -0.2863514    -0.0000000     0.0000000     8.45960     0.01699
     0     9     0.0000000     0.0000000     0.0000000     8.59300     0.00000
     0    10    -0.6514291    -0.0000000    -0.0000000     9.07070     0.09430
     0    11     0.0000000    -0.0000000    -0.0000000     9.62690     0.00000
     0    12     0.0000000     0.1364165    -0.0000000     9.87600     0.00450
     0    13     0.0000000     0.0000000    -0.0081673    10.26640     0.00002
     0    14     0.0000000     0.0000000     0.4115866    10.71420     0.04447
     0    15     0.0000000    -0.3892266    -0.0000000    10.72550     0.03981
     0    16     0.0000000    -0.0000000    -0.0903514    11.23820     0.00225
     0    17     0.2181598     0.0000000     0.0000000    11.45510     0.01336
     0    18    -0.0000000    -0.0145276     0.0000000    11.69030     0.00006
     0    19    -0.0000000    -0.0000000    -1.1157040    11.79950     0.35985
     0    20    -0.0000000    -0.3386880     0.0000000    11.88110     0.03339
     0    21     0.0000000    -0.5731556    -0.0000000    12.14150     0.09772
     0    22    -0.2338054     0.0000000     0.0000000    12.29160     0.01646
     0    23    -0.0000000    -0.0000000    -0.0000000    12.31270     0.00000
     0    24    -0.0000000     0.0000000     0.0000000    12.36330     0.00000
     0    25    -0.1431725     0.0000000     0.0000000    12.42190     0.00624
     0    26    -0.0000000    -0.4089625    -0.0000000    12.91320     0.05291
     0    27     0.0000000    -0.0000000    -0.4916778    13.23550     0.07839
     0    28     0.1436453     0.0000000    -0.0000000    13.40070     0.00677
     0    29     0.0000000     0.0000000     0.4230416    13.57600     0.05952
     0    30     0.0000000    -0.0000000     0.4514945    13.83120     0.06908
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000    -3.8320196     0.00000     0.00000
     1     2    -0.0000000     0.0000000     0.0000000     3.80690     0.00000
     1     3     0.0000000     0.0061663     0.0000000     3.90450     0.00000
     1     4    -0.3543120    -0.0000000    -0.0000000     4.34640     0.01337
     1     5    -0.3656284    -0.0000000     0.0000000     4.82290     0.01580
     1     6     0.0000000     0.0000000     0.0000000     5.52120     0.00000
     1     7     0.0000000    -0.0000000     0.9593266     5.53630     0.12483
     1     8     0.0000000    -0.0126396     0.0000000     5.93550     0.00002
     1     9     0.0000000     0.0000000     0.2374730     6.06890     0.00838
     1    10    -0.0000000     0.0268882    -0.0000000     6.54660     0.00012
     1    11    -0.0000000    -0.0000000    -0.0145688     7.10280     0.00004
     1    12     0.5033484    -0.0000000    -0.0000000     7.35190     0.04563
     1    13    -0.0000000     0.0000000    -0.0000000     7.74230     0.00000
     1    14    -0.0000000     0.0000000     0.0000000     8.19010     0.00000
     1    15    -0.0527707    -0.0000000     0.0000000     8.20140     0.00056
     1    16     0.0000000    -0.0000000    -0.0000000     8.71410     0.00000
     1    17    -0.0000000    -0.0592750     0.0000000     8.93100     0.00077
     1    18     0.3885427     0.0000000    -0.0000000     9.16620     0.03390
     1    19    -0.0000000     0.0000000     0.0000000     9.27540     0.00000
     1    20    -0.0275861    -0.0000000     0.0000000     9.35700     0.00017
     1    21    -0.0234017     0.0000000    -0.0000000     9.61740     0.00013
     1    22    -0.0000000     0.0213910    -0.0000000     9.76750     0.00011
     1    23     0.0000000    -0.0000000    -0.2036903     9.78860     0.00995
     1    24    -0.0000000    -0.0000000     0.0477709     9.83920     0.00055
     1    25     0.0000000     0.0378189     0.0000000     9.89780     0.00035
     1    26    -0.0268183    -0.0000000     0.0000000    10.38910     0.00018
     1    27     0.0000000    -0.0000000     0.0000000    10.71140     0.00000
     1    28    -0.0000000    -0.0917897     0.0000000    10.87660     0.00225
     1    29     0.0000000    -0.0000000    -0.0000000    11.05190     0.00000
     1    30    -0.0000000    -0.0000000    -0.0000000    11.30710     0.00000
     2     2     0.0000000    -0.0000000    -4.3078123     0.00000     0.00000
     2     3     0.0133009     0.0000000     0.0000000     0.09760     0.00000
     2     4     0.0000000    -0.0953541     0.0000000     0.53950     0.00012
     2     5    -0.0000000     0.2391778    -0.0000000     1.01600     0.00142
     2     6     0.0000000    -0.0000000     0.2137673     1.71430     0.00192
     2     7    -0.0000000    -0.0000000     0.0000000     1.72940     0.00000
     2     8    -0.4767926    -0.0000000    -0.0000000     2.12860     0.01186
     2     9    -0.0000000    -0.0000000    -0.0000000     2.26200     0.00000
     2    10    -0.3484662     0.0000000     0.0000000     2.73970     0.00815
     2    11     0.0000000    -0.0000000     0.0000000     3.29590     0.00000
     2    12    -0.0000000    -0.0360963     0.0000000     3.54500     0.00011
     2    13     0.0000000     0.0000000     0.4126859     3.93540     0.01642
     2    14    -0.0000000    -0.0000000    -0.1347362     4.38320     0.00195
     2    15    -0.0000000     0.1448338    -0.0000000     4.39450     0.00226
     2    16    -0.0000000     0.0000000    -0.0847603     4.90720     0.00086
     2    17     0.6297736     0.0000000    -0.0000000     5.12410     0.04979
     2    18    -0.0000000    -0.0608563     0.0000000     5.35930     0.00049
     2    19    -0.0000000    -0.0000000     0.1619017     5.46850     0.00351
     2    20     0.0000000     0.0533584     0.0000000     5.55010     0.00039
     2    21    -0.0000000    -0.0916207     0.0000000     5.81050     0.00119
     2    22    -0.0447718    -0.0000000     0.0000000     5.96060     0.00029
     2    23    -0.0000000     0.0000000     0.0000000     5.98170     0.00000
     2    24    -0.0000000    -0.0000000    -0.0000000     6.03230     0.00000
     2    25     0.0122440    -0.0000000     0.0000000     6.09090     0.00002
     2    26    -0.0000000     0.0227200     0.0000000     6.58220     0.00008
     2    27    -0.0000000    -0.0000000     0.2447347     6.90450     0.01013
     2    28     0.4509348     0.0000000    -0.0000000     7.06970     0.03522
     2    29    -0.0000000    -0.0000000     0.0816921     7.24500     0.00118
     2    30     0.0000000     0.0000000     0.0413920     7.50020     0.00031
     3     3     0.0000000     0.0000000    -4.2733827     0.00000     0.00000
