 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.253077 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     0.9413006    -0.0000000     5.15570     0.11192
     0     2    -0.0000000     0.0000000     0.0000000     5.39080     0.00000
     0     3    -0.0000000     0.4502391     0.0000000     6.02250     0.02991
     0     4    -0.0000000     0.0000000     0.3568077     6.17290     0.01925
     0     5     0.0000000     0.0000000    -0.0000000     7.85830     0.00000
     0     6    -0.0000000    -0.6508353     0.0000000     9.27440     0.09625
     0     7    -0.0000000    -1.2042537     0.0000000     9.67000     0.34357
     0     8     0.0000000     0.0000000    -0.0713326    10.00230     0.00125
     0     9    -0.0000000     0.0000000    -0.0000000    10.48160     0.00000
     0    10    -0.0000000     0.3768817     0.0000000    11.36390     0.03955
     0    11     0.0000000     0.0000000     0.9357068    12.21370     0.26199
     0    12    -0.0000000    -0.0000000     0.1936195    14.23300     0.01307
     0    13    -0.0000000    -0.1978970     0.0000000    14.26140     0.01368
     0    14    -0.0640826    -0.0000000    -0.0000000    14.52440     0.00146
     0    15     0.0000000    -0.3283051     0.0000000    15.13270     0.03996
     0    16    -0.0000000    -0.0000000    -0.3207178    15.20030     0.03831
     0    17     0.0000000    -0.0000000    -0.0297807    15.35990     0.00033
     0    18    -0.5581240     0.0000000     0.0000000    15.44370     0.11786
     0    19     0.0000000    -0.1147819    -0.0000000    16.03490     0.00518
     0    20     0.0000000    -0.0000000    -0.5440379    16.03550     0.11628
     0    21     0.4872686    -0.0000000     0.0000000    17.00670     0.09893
     0    22     0.0000000     0.0000000    -0.0901874    17.63170     0.00351
     0    23     0.2406978    -0.0000000     0.0000000    17.79090     0.02525
     0    24    -0.4064513     0.0000000    -0.0000000    18.25650     0.07389
     0    25    -0.0000000    -0.0000000     0.4481539    18.28520     0.08997
     0    26     0.0000000    -0.0000000    -0.1350321    18.53040     0.00828
     0    27    -0.0000000     0.0000000     0.2678648    18.72020     0.03291
     0    28     0.0000000    -0.0000000     0.0000000    18.75900     0.00000
     0    29     0.0000000     0.2257001    -0.0000000    18.77720     0.02343
     0    30     0.0000000    -0.3880272     0.0000000    18.78050     0.06928
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000     6.5883016     0.00000     0.00000
     1     2     2.7308267     0.0000000     0.0000000     0.23510     0.04295
     1     3    -0.0000000     0.0000000     2.9373396     0.86680     0.18323
     1     4    -0.0000000     3.0934174     0.0000000     1.01720     0.23847
     1     5    -1.4781873    -0.0000000    -0.0000000     2.70260     0.14468
     1     6    -0.0000000     0.0000000     0.5038899     4.11870     0.02562
     1     7    -0.0000000     0.0000000    -0.3832671     4.51430     0.01625
     1     8     0.0000000    -0.5870187    -0.0000000     4.84660     0.04092
     1     9    -0.7466288    -0.0000000     0.0000000     5.32590     0.07274
     1    10     0.0000000     0.0000000    -0.1641963     6.20820     0.00410
     1    11    -0.0000000     0.0262867    -0.0000000     7.05800     0.00012
     1    12     0.0000000    -0.3803136     0.0000000     9.07730     0.03217
     1    13     0.0000000     0.0000000    -0.6404967     9.10570     0.09152
     1    14     0.0000000    -0.0000000    -0.0000000     9.36870     0.00000
     1    15    -0.0000000     0.0000000    -0.0151921     9.97700     0.00006
     1    16    -0.0000000     0.6814146    -0.0000000    10.04460     0.11427
     1    17     0.0000000     0.6964923    -0.0000000    10.20420     0.12127
     1    18    -0.0000000    -0.0000000    -0.0000000    10.28800     0.00000
     1    19     0.0000000     0.0000000     0.0373473    10.87920     0.00037
     1    20     0.0000000     0.0419466     0.0000000    10.87980     0.00047
     1    21     0.0000000     0.0000000     0.0000000    11.85100     0.00000
     1    22     0.0000000    -0.0344005     0.0000000    12.47600     0.00036
     1    23     0.0000000     0.0000000     0.0000000    12.63520     0.00000
     1    24    -0.0000000    -0.0000000     0.0000000    13.10080     0.00000
     1    25    -0.0000000     0.0196316     0.0000000    13.12950     0.00012
     1    26    -0.0000000     0.0049240    -0.0000000    13.37470     0.00001
     1    27    -0.0000000     0.0436589    -0.0000000    13.56450     0.00063
     1    28    -0.0112533     0.0000000    -0.0000000    13.60330     0.00004
     1    29     0.0000000     0.0000000    -0.7872971    13.62150     0.20685
     1    30    -0.0000000     0.0000000     0.1285109    13.62480     0.00551
     2     2    -0.0000000    -0.0000000     7.3795165     0.00000     0.00000
     2     3     0.2908778    -0.0000000    -0.0000000     0.63170     0.00131
     2     4     0.0000000    -0.0000000    -0.0000000     0.78210     0.00000
     2     5    -0.0000000    -0.0000000     0.4522460     2.46750     0.01236
     2     6     1.7403877    -0.0000000     0.0000000     3.88360     0.28819
     2     7     0.7908549    -0.0000000     0.0000000     4.27920     0.06557
     2     8     0.0000000    -0.0000000    -0.0000000     4.61150     0.00000
     2     9     0.0000000    -0.0000000    -1.0008318     5.09080     0.12493
     2    10     0.7806226     0.0000000     0.0000000     5.97310     0.08917
     2    11     0.0000000     0.0000000     0.0000000     6.82290     0.00000
     2    12    -0.0000000     0.0000000    -0.0000000     8.84220     0.00000
     2    13     0.2599439    -0.0000000     0.0000000     8.87060     0.01468
     2    14     0.0000000    -0.2054729     0.0000000     9.13360     0.00945
     2    15     0.0297298    -0.0000000     0.0000000     9.74190     0.00021
     2    16    -0.0000000    -0.0000000     0.0000000     9.80950     0.00000
     2    17    -0.0000000     0.0000000     0.0000000     9.96910     0.00000
     2    18    -0.0000000     1.0962825    -0.0000000    10.05290     0.29600
     2    19    -0.0921890     0.0000000    -0.0000000    10.64410     0.00222
     2    20    -0.0000000     0.0000000    -0.0000000    10.64470     0.00000
     2    21     0.0000000    -0.0920762     0.0000000    11.61590     0.00241
     2    22     0.0000000    -0.0000000    -0.0000000    12.24090     0.00000
     2    23     0.0000000     0.0109484    -0.0000000    12.40010     0.00004
     2    24    -0.0000000     0.1328987    -0.0000000    12.86570     0.00557
