 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.209384 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.123724      5.5174      224.71
     2     -0.000000      0.000000      0.464193      5.9025      210.05
     3      0.000000      0.000000     -0.100343      6.6936      185.23
     4     -0.000000     -0.000000     -0.522458      6.8308      181.51
     5      0.000000      0.000000     -0.976193      7.6056      163.02
     6     -0.000000     -0.000000      0.829483      9.9163      125.03
     7      0.000000     -0.000000     -2.609126     10.1820      121.77
     8      0.000000      0.000000     -1.452223     11.1136      111.56
     9     -0.000000      0.000000     -1.238787     11.2618      110.09
    10     -0.000000      0.000000      0.520812     12.1344      102.18
    11      0.000000     -0.000000     -2.752599     12.5000       99.19
    12      0.000000      0.000000      1.879407     13.2072       93.88
    13     -0.000000      0.000000      2.120658     13.6555       90.79
    14      0.000000      0.000000      1.816509     14.3504       86.40
    15     -0.000000     -0.000000      1.355169     14.3773       86.24
    16     -0.000000      0.000000      1.279821     14.5457       85.24
    17      0.000000     -0.000000      1.739335     15.0013       82.65
    18      0.000000      0.000000      1.163320     15.1689       81.74
    19      0.000000      0.000000      0.687738     15.2397       81.36
    20      0.000000     -0.000000      0.684715     15.3330       80.86
    21      0.000000     -0.000000      0.706090     15.4373       80.31
    22      0.000000      0.000000      0.849442     15.4721       80.13
    23     -0.000000      0.000000      0.091214     15.7113       78.91
    24      0.000000     -0.000000      0.131601     15.7499       78.72
    25     -0.000000      0.000000      1.060436     15.9055       77.95
    26      0.000000      0.000000     -0.066634     16.4545       75.35
    27      0.000000     -0.000000     -0.763978     16.4869       75.20
    28     -0.000000      0.000000     -0.241190     16.6474       74.48
    29      0.000000      0.000000      0.415501     16.8094       73.76
    30     -0.000000     -0.000000      2.651088     16.8582       73.55
