 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.569848 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.565634      1.5841      782.68
     2      0.000000     -0.000000     -0.357745      4.1395      299.51
     3      0.000000     -0.000000     -0.539006      4.5817      270.61
     4      0.000000     -0.000000      0.320332      4.8297      256.71
     5      0.000000     -0.000000     -0.519103      5.7647      215.07
     6      0.000000     -0.000000      2.517394      6.9489      178.42
     7      0.000000     -0.000000     -2.961189      7.1544      173.30
     8      0.000000     -0.000000      1.791959      7.6675      161.70
     9      0.000000     -0.000000      2.132318      8.0295      154.41
    10     -0.000000     -0.000000      1.887561      8.5888      144.36
    11     -0.000000     -0.000000      1.391442      8.6590      143.19
    12      0.000000     -0.000000      1.333094      8.7252      142.10
    13     -0.000000     -0.000000      1.036142      9.3223      133.00
    14     -0.000000     -0.000000      0.492327      9.4288      131.50
    15      0.000000     -0.000000      2.036673      9.6482      128.51
    16      0.000000      0.000000      2.482248     10.1102      122.63
    17     -0.000000     -0.000000      0.015800     10.1933      121.63
    18      0.000000      0.000000      1.552595     10.7606      115.22
    19      0.000000     -0.000000     -2.539278     10.8161      114.63
    20     -0.000000     -0.000000      0.738752     11.0684      112.02
    21      0.000000     -0.000000      0.265063     11.0796      111.90
    22     -0.000000     -0.000000      0.424576     11.1096      111.60
    23      0.000000     -0.000000     -3.133691     11.5573      107.28
    24     -0.000000     -0.000000      0.899034     11.5972      106.91
    25     -0.000000     -0.000000     -1.611832     12.1159      102.33
    26      0.000000     -0.000000     -0.679365     12.2363      101.32
    27      0.000000     -0.000000     -4.100913     12.4538       99.56
    28      0.000000      0.000000      0.810652     12.5124       99.09
    29     -0.000000     -0.000000     -1.209086     13.0066       95.32
    30      0.000000      0.000000      0.123199     13.1188       94.51
