 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.400020 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.276464      2.3239      533.52
     2      0.000000     -0.000000     -0.302777      5.8796      210.87
     3      0.000000     -0.000000     -0.298603      6.0587      204.64
     4      0.000000     -0.000000      2.942796      6.7257      184.34
     5      0.000000     -0.000000     -0.453160      7.1967      172.28
     6     -0.000000     -0.000000     -2.566415      7.8485      157.97
     7      0.000000     -0.000000      1.660864      8.0497      154.02
     8      0.000000     -0.000000      2.596730      8.1404      152.31
     9     -0.000000     -0.000000      1.462635      8.6012      144.15
    10      0.000000     -0.000000     -1.246028      8.7014      142.49
    11      0.000000     -0.000000      1.117125      9.4244      131.56
    12      0.000000     -0.000000      2.051649      9.5727      129.52
    13     -0.000000     -0.000000      0.873227     10.0565      123.29
    14      0.000000     -0.000000      1.010717     10.4637      118.49
    15      0.000000     -0.000000      2.586400     10.5242      117.81
    16      0.000000     -0.000000      1.606507     11.0054      112.66
    17      0.000000     -0.000000      0.058515     11.0406      112.30
    18     -0.000000     -0.000000      0.296917     11.6695      106.25
    19     -0.000000     -0.000000     -3.039598     11.6696      106.25
    20     -0.000000     -0.000000      1.138645     11.7281      105.72
    21      0.000000     -0.000000      0.164729     11.7719      105.32
    22      0.000000     -0.000000      0.830085     12.0497      102.89
    23      0.000000     -0.000000      0.182683     12.0740      102.69
    24     -0.000000     -0.000000      1.020331     12.2724      101.03
    25      0.000000     -0.000000     -1.609247     12.2906      100.88
    26      0.000000     -0.000000     -3.512607     12.7372       97.34
    27     -0.000000     -0.000000     -3.850147     13.1951       93.96
    28      0.000000     -0.000000     -1.057026     13.2248       93.75
    29      0.000000     -0.000000     -0.604144     13.4896       91.91
    30      0.000000     -0.000000      1.572926     13.6493       90.84
