0  -3115.160818852346
1  -3112.590318852346
2  -3108.726118852346
3  -3108.647318852346
4  -3108.272318852346
5  -3107.779318852346
6  -3107.117118852346
7  -3107.049518852346
8  -3106.636118852346
9  -3106.570418852346
10  -3106.007318852346
11  -3105.486018852346
12  -3105.230418852346
13  -3104.844718852346
14  -3104.404518852346
15  -3104.350718852346
16  -3103.878118852346
17  -3103.6191188523458
18  -3103.464718852346
19  -3103.332218852346
20  -3103.245618852346
21  -3103.000518852346
22  -3102.838418852346
23  -3102.735018852346
24  -3102.725618852346
25  -3102.699818852346
26  -3102.211618852346
27  -3101.925018852346
28  -3101.710818852346
29  -3101.570918852346
30  -3101.307118852346
