0 0 -0.0 0.0 -0.268889
0 1 -0.0 -0.0 -0.0
0 2 0.0 0.7498362 -0.0
0 3 -0.0 0.3606847 -0.0
0 4 -0.0 -0.0 -0.511219
0 5 0.0 0.0 -0.0
0 6 -0.0 1.0632204 0.0
0 7 0.0 0.3790119 -0.0
0 8 0.0 -0.0 0.0056317
0 9 -0.0 -0.0 -0.0
0 10 -0.0 0.0 -0.8064292
0 11 -0.0 -0.3587516 -0.0
0 12 -0.0816389 -0.0 -0.0
0 13 0.0 -0.0 -0.0228187
0 14 -0.3435709 -0.0 -0.0
0 15 0.0 -0.0 0.6722691
0 16 0.0 -0.3543697 -0.0
0 17 0.0 -0.0 0.4956985
0 18 -0.0 0.0 -0.0
0 19 0.2554343 0.0 -0.0
0 20 0.0 0.0 -0.0
0 21 0.0 -0.2475307 0.0
0 22 -0.1048177 0.0 -0.0
0 23 0.0 -0.4246182 0.0
0 24 -0.6688357 -0.0 -0.0
0 25 0.0 -0.0 0.4562498
0 26 -0.0 0.0 0.1940905
0 27 -0.0 0.1805693 0.0
0 28 0.0 -0.0 0.5353306
0 29 0.0 -0.0399482 -0.0
0 30 -0.0 0.0 0.2418463
1 1 0.0 0.0 0.051653
1 2 -1.7302089 -0.0 -0.0
1 3 -0.0813157 0.0 -0.0
1 4 0.0 0.0 -0.0
1 5 -0.0 -0.0 -0.4834903
1 6 1.2817956 -0.0 -0.0
1 7 -0.4143907 -0.0 0.0
1 8 0.0 -0.0 -0.0
1 9 -0.0 -0.0 -0.5523968
1 10 -0.0 -0.0 0.0
1 11 0.6084396 0.0 0.0
1 12 -0.0 -0.1129081 0.0
1 13 0.0 0.0 -0.0
1 14 -0.0 -0.0551092 -0.0
1 15 0.0 -0.0 0.0
1 16 -0.0102332 -0.0 -0.0
1 17 0.0 -0.0 0.0
1 18 0.0 -0.0 1.0710278
1 19 -0.0 -0.2142539 -0.0
1 20 -0.0 0.0 -0.2049794
1 21 -0.1849607 0.0 0.0
1 22 0.0 -0.0065475 -0.0
1 23 -0.016854 -0.0 -0.0
1 24 -0.0 -0.9680565 -0.0
1 25 0.0 -0.0 -0.0
1 26 0.0 0.0 0.0
1 27 0.0059463 0.0 0.0
1 28 0.0 0.0 0.0
1 29 0.0184464 -0.0 -0.0
1 30 0.0 -0.0 0.0
2 2 -0.0 0.0 0.575831
2 3 -0.0 -0.0 2.8085053
2 4 0.0 -3.0409141 -0.0
2 5 2.5456041 0.0 -0.0
2 6 -0.0 0.0 -0.2054574
2 7 -0.0 -0.0 0.3276378
2 8 -0.0 0.5712825 -0.0
2 9 0.5844083 0.0 0.0
2 10 -0.0 0.0327412 0.0
2 11 -0.0 0.0 0.2234672
2 12 0.0 -0.0 0.0
2 13 0.0 0.0369702 -0.0
2 14 -0.0 -0.0 0.0
2 15 0.0 -0.0898489 -0.0
2 16 0.0 -0.0 0.0377871
2 17 0.0 -0.001016 -0.0
2 18 -0.0220505 -0.0 -0.0
2 19 0.0 -0.0 0.0
2 20 0.000526 -0.0 0.0
2 21 -0.0 0.0 -0.6657075
2 22 -0.0 0.0 0.0
2 23 0.0 -0.0 1.0872276
2 24 0.0 -0.0 -0.0
2 25 0.0 -0.8879024 -0.0
2 26 0.0 0.2342171 0.0
2 27 -0.0 0.0 0.0005211
2 28 0.0 0.1417346 -0.0
2 29 -0.0 -0.0 0.0354855
2 30 0.0 0.0512109 -0.0
3 3 -0.0 0.0 -0.174209
3 4 -0.0 0.8758413 -0.0
3 5 -0.729731 -0.0 -0.0
3 6 0.0 -0.0 -0.3516953
3 7 -0.0 0.0 -2.3005284
3 8 -0.0 1.5628559 -0.0
3 9 1.5297279 -0.0 0.0
3 10 -0.0 -1.0700124 0.0
3 11 -0.0 0.0 0.2522205
3 12 0.0 0.0 0.0
3 13 0.0 0.1995427 -0.0
3 14 0.0 0.0 -0.0
3 15 0.0 -0.0095698 -0.0
3 16 0.0 0.0 -0.0275446
3 17 0.0 0.5085002 -0.0
3 18 -0.0166732 0.0 -0.0
3 19 -0.0 -0.0 0.0
3 20 -0.0004807 0.0 0.0
3 21 -0.0 0.0 -0.4101555
