0  -3109.4489407911783
1  -3103.9809407911785
2  -3103.4552407911783
3  -3102.666740791178
4  -3102.5292407911784
5  -3101.8199407911784
6  -3099.472940791178
7  -3099.1731407911784
8  -3098.2041407911784
9  -3098.088240791178
10  -3097.3262407911784
11  -3096.8149407911783
12  -3096.4962407911785
13  -3095.9148407911784
14  -3095.2570407911785
15  -3095.240440791178
16  -3095.1897407911783
17  -3094.6155407911783
18  -3094.557040791178
19  -3094.4280407911783
20  -3094.375340791178
21  -3094.360040791178
22  -3094.2958407911783
23  -3093.8399407911784
24  -3093.7198407911783
25  -3093.713740791178
26  -3093.2093407911784
27  -3092.9734407911783
28  -3092.8703407911785
29  -3092.8558407911783
30  -3092.7439407911784
