 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.237206 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000    -0.0000000     0.0000000     3.01670     0.00000
     0     2    -0.0000000     0.2904623     0.0000000     6.95270     0.01437
     0     3     0.0895317     0.0000000     0.0000000     7.32440     0.00144
     0     4    -0.0000000     0.0000000     0.8529462     7.42100     0.13227
     0     5     0.0000000     0.3899775     0.0000000     7.61060     0.02836
     0     6     0.0000000    -0.0000000    -0.4681572     8.01380     0.04303
     0     7    -0.0000000     0.0000000    -0.0000000     8.54580     0.00000
     0     8    -0.0000000     0.0000000    -0.0000000     8.64490     0.00000
     0     9    -0.3943019    -0.0000000     0.0000000     9.10610     0.03469
     0    10     0.5342515    -0.0000000     0.0000000     9.87560     0.06906
     0    11     0.0000000     0.0000000     0.0000000    10.15940     0.00000
     0    12     0.0000000     0.4256900     0.0000000    10.19880     0.04528
     0    13     0.0000000     0.0000000    -0.1329034    10.82020     0.00468
     0    14     0.0000000     0.0000000     0.1628098    11.13140     0.00723
     0    15     0.0000000    -0.1302999    -0.0000000    11.53290     0.00480
     0    16     0.0000000     0.0000000    -0.1810078    11.69050     0.00938
     0    17    -0.0000000    -0.0000000     1.1168146    12.09540     0.36961
     0    18    -0.0000000    -0.1374433    -0.0000000    12.11830     0.00561
     0    19     0.2851032    -0.0000000    -0.0000000    12.20890     0.02431
     0    20     0.0000000    -0.4392097     0.0000000    12.22990     0.05780
     0    21    -0.0000000    -0.5399939    -0.0000000    12.35310     0.08825
     0    22    -0.0000000    -0.0000000     0.0000000    12.36050     0.00000
     0    23    -0.1878475    -0.0000000     0.0000000    12.75530     0.01103
     0    24    -0.0000000    -0.0000000     0.0000000    13.08640     0.00000
     0    25    -0.0000000     0.0000000    -0.4712004    13.20000     0.07180
     0    26    -0.0000000     0.3535214    -0.0000000    13.23600     0.04053
     0    27    -0.0000000     0.0000000     0.2079793    13.71680     0.01454
     0    28     0.0475663     0.0000000     0.0000000    13.78970     0.00076
