 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.098877 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.111413      5.4113      229.12
     2      0.000000     -0.000000      0.377457      5.5215      224.55
     3      0.000000      0.000000      0.360763      6.2402      198.69
     4      0.000000      0.000000     -0.756597      6.3848      194.19
     5      0.000000     -0.000000     -1.412410      7.6963      161.10
     6     -0.000000     -0.000000     -1.055986      9.5068      130.42
     7     -0.000000     -0.000000     -0.462796      9.8060      126.44
     8      0.000000     -0.000000     -1.253480     10.3811      119.43
     9     -0.000000     -0.000000     -0.808196     10.7391      115.45
    10      0.000000      0.000000     -2.856317     11.7620      105.41
    11      0.000000     -0.000000      0.550618     12.1830      101.77
    12     -0.000000     -0.000000      2.016463     14.1508       87.62
    13      0.000000     -0.000000      2.518677     14.2432       87.05
    14      0.000000      0.000000      1.773485     14.5083       85.46
    15      0.000000      0.000000      1.538556     14.9503       82.93
    16     -0.000000     -0.000000      2.522906     15.0121       82.59
    17     -0.000000     -0.000000     -1.065294     15.4009       80.50
    18      0.000000     -0.000000      0.080656     15.5236       79.87
    19      0.000000     -0.000000      0.532153     16.1266       76.88
    20      0.000000      0.000000     -0.953736     16.1379       76.83
    21      0.000000     -0.000000      0.506046     16.4141       75.54
    22     -0.000000     -0.000000      0.945886     16.6085       74.65
    23      0.000000      0.000000      1.613357     17.2639       71.82
    24     -0.000000      0.000000      3.326541     17.4667       70.98
    25      0.000000      0.000000      0.715967     17.5034       70.83
    26      0.000000      0.000000      1.386468     17.5725       70.56
    27     -0.000000     -0.000000      0.760024     17.6808       70.12
    28      0.000000     -0.000000      1.338578     17.7481       69.86
    29      0.000000     -0.000000     -1.312229     18.0631       68.64
    30     -0.000000     -0.000000      0.035651     18.2021       68.12
