 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.385238 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.254840      2.3891      518.96
     2      0.000000      0.000000     -0.291311      6.0273      205.70
     3      0.000000     -0.000000     -0.276545      6.1799      200.62
     4     -0.000000     -0.000000      3.205422      6.7882      182.65
     5      0.000000      0.000000     -0.726158      7.2434      171.17
     6      0.000000     -0.000000     -2.527733      7.9162      156.62
     7      0.000000     -0.000000      1.617844      8.0488      154.04
     8     -0.000000      0.000000      2.764412      8.2536      150.22
     9      0.000000     -0.000000      1.424937      8.5991      144.18
    10     -0.000000      0.000000     -1.376495      8.8223      140.54
    11     -0.000000     -0.000000      1.103055      9.4896      130.65
    12      0.000000     -0.000000      2.234333      9.6807      128.07
    13      0.000000      0.000000      0.857454     10.1241      122.46
    14     -0.000000      0.000000      0.725900     10.5315      117.73
    15      0.000000      0.000000      2.607996     10.5877      117.10
    16     -0.000000      0.000000      0.069648     11.1060      111.64
    17      0.000000     -0.000000      1.828195     11.1647      111.05
    18     -0.000000     -0.000000     -3.070239     11.6762      106.19
    19      0.000000     -0.000000      0.294882     11.7126      105.86
    20      0.000000     -0.000000      1.194733     11.7789      105.26
    21     -0.000000      0.000000     -0.096479     11.9179      104.03
    22     -0.000000      0.000000      0.917786     12.0824      102.62
    23     -0.000000      0.000000      0.164686     12.1640      101.93
    24     -0.000000     -0.000000     -1.594969     12.3020      100.78
    25      0.000000     -0.000000      1.027781     12.3220      100.62
    26     -0.000000      0.000000     -3.507948     12.7983       96.88
    27     -0.000000     -0.000000     -1.071345     13.2300       93.71
    28     -0.000000     -0.000000     -3.814546     13.2611       93.49
    29     -0.000000     -0.000000     -0.871783     13.5254       91.67
    30     -0.000000      0.000000      1.907630     13.7040       90.47
