0  0  0.0  0.0 -1.501542
0  1  0.0  -0.0 -0.0
0  2  0.0  0.0 0.7575119
0  3  0.102547  -0.0 -0.0
0  4  0.0  -0.2829638 0.0
0  5  -0.1927229  -0.0 -0.0
0  6  0.0  -0.0951487 0.0
0  7  -0.0  0.0 -0.0
0  8  -0.6789387  -0.0 0.0
0  9  0.0  -0.0 -0.3058216
0  10  -0.0  -0.0 -0.0
0  11  -0.0  -0.3082828 0.0
0  12  -0.0  -0.0 0.0
0  13  -0.0  0.0 0.225678
0  14  -0.2215239  -0.0 0.0
0  15  0.0  -0.0 -0.8161177
0  16  0.0  -0.3392727 -0.0
0  17  -0.0  0.0 -0.3798121
0  18  -0.407192  -0.0 0.0
0  19  0.0  -0.3280319 0.0
0  20  0.0  0.0 -1.048156
0  21  -0.0  -0.0 -0.0
0  22  0.0  0.2015573 0.0
0  23  -0.0  -0.0316679 0.0
0  24  -0.1185198  -0.0 0.0
0  25  0.0  -0.0 0.0
0  26  0.0  -0.6602938 -0.0
0  27  0.1252233  -0.0 -0.0
0  28  0.0  0.0 1.0251351
0  29  0.0  0.0 -0.3294348
0  30  0.0  -0.0 0.4199147
1  1  0.0  0.0 -6.0231502
1  2  -0.0  -0.0 0.0
1  3  -0.0  0.0007853 -0.0
1  4  -0.117354  0.0 -0.0
1  5  -0.0  0.0140197 -0.0
1  6  -0.5133143  0.0 -0.0
1  7  0.0  0.0 0.7487118
1  8  0.0  0.0085546 0.0
1  9  -0.0  0.0 0.0
1  10  0.0  -0.0 0.1863649
1  11  0.2396259  0.0 0.0
1  12  -0.0  -0.0 -0.0112586
1  13  -0.0  0.0 -0.0
1  14  0.0  0.0057168 -0.0
1  15  0.0  -0.0 0.0
1  16  -0.3473332  0.0 -0.0
1  17  0.0  -0.0 0.0
1  18  0.0  0.0453302 0.0
1  19  -0.0018566  0.0 0.0
1  20  -0.0  -0.0 -0.0
1  21  0.0  0.0 -0.0323999
1  22  -0.0283524  0.0 0.0
1  23  0.3917289  -0.0 0.0
1  24  0.0  0.0267827 0.0
1  25  -0.0  -0.0 -0.2331345
1  26  -0.021256  0.0 0.0
1  27  -0.0  -0.0542269 0.0
1  28  0.0  0.0 -0.0
1  29  -0.0  -0.0 0.0
1  30  0.0  0.0 -0.0
2  2  0.0  0.0 -6.8163836
2  3  -0.0679228  0.0 -0.0
2  4  -0.0  0.10359 -0.0
2  5  -0.0496588  0.0 -0.0
2  6  0.0  0.0793766 0.0
2  7  -0.0  0.0 -0.0
2  8  -0.5337458  0.0 -0.0
2  9  -0.0  -0.0 0.1090272
2  10  -0.0  0.0 -0.0
2  11  -0.0  0.1140176 -0.0
2  12  -0.0  0.0 0.0
2  13  0.0  -0.0 0.3191575
2  14  0.3026971  0.0 -0.0
2  15  0.0  -0.0 0.1113141
2  16  0.0  0.0951217 0.0
2  17  -0.0  0.0 -0.1295172
2  18  -0.4032057  0.0 -0.0
2  19  0.0  0.0413151 -0.0
2  20  -0.0  0.0 0.0705007
2  21  -0.0  0.0 -0.0
2  22  -0.0  0.0892806 -0.0
2  23  -0.0  -0.022321 0.0
2  24  0.0004535  0.0 0.0
2  25  0.0  0.0 -0.0
2  26  0.0  -0.0167065 0.0
2  27  0.4268017  -0.0 -0.0
2  28  0.0  0.0 0.1371356
2  29  0.0  -0.0 0.200842
2  30  0.0  -0.0 0.029171
3  3  0.0  0.0 -6.9072242
3  4  0.0  -0.0 0.0
3  5  0.0  0.0 0.0624493
3  6  0.0  -0.0 0.0
3  7  -0.0  0.2471824 -0.0
3  8  0.0  0.0 -0.0778284
3  9  -0.0047801  -0.0 0.0
3  10  -0.0  -0.0027272 0.0
3  11  0.0  0.0 -0.0
3  12  0.0  0.0186029 -0.0
3  13  0.0406363  -0.0 0.0
3  14  -0.0  0.0 0.0208263
3  15  0.2392577  -0.0 0.0
3  16  0.0  0.0 0.0
3  17  -0.3938058  0.0 -0.0
3  18  0.0  -0.0 0.1086168
3  19  -0.0  0.0 0.0
3  20  -0.0039926  0.0 -0.0
3  21  -0.0  0.0820718 -0.0
3  22  0.0  0.0 0.0
3  23  -0.0  -0.0 0.0
3  24  0.0  0.0 0.2623791
3  25  -0.0  -0.0059785 0.0
3  26  0.0  0.0 0.0
3  27  -0.0  -0.0 -0.1871554
3  28  0.3632794  0.0 0.0
3  29  0.0107755  0.0 -0.0
3  30  -0.2419447  0.0 -0.0
4  4  0.0  0.0 -5.6642122
4  5  0.0  -0.0 0.0
4  6  -0.0  0.0 -1.5748315
4  7  -0.0102131  -0.0 0.0
4  8  0.0  -0.0 0.0
4  9  0.0  0.5117479 -0.0
4  10  0.2483683  0.0 0.0
4  11  -0.0  0.0 0.9142745
4  12  -0.0091943  -0.0 0.0
4  13  -0.0  0.1971184 -0.0
4  14  0.0  0.0 -0.0
4  15  0.0  -0.4643352 0.0
4  16  0.0  0.0 -0.2222996
4  17  0.0  -0.5509334 0.0
4  18  0.0  0.0 0.0
4  19  -0.0  0.0 -0.2488773
4  20  -0.0  0.7263698 -0.0
4  21  -0.0184989  -0.0 0.0
4  22  0.0  0.0 0.8397188
4  23  -0.0  -0.0 -1.2082789
4  24  0.0  -0.0 0.0
4  25  -0.9327099  -0.0 0.0
4  26  -0.0  -0.0 0.1173663
4  27  0.0  -0.0 0.0
4  28  0.0  -0.1151952 0.0
4  29  -0.0  -0.3141663 -0.0
4  30  0.0  0.0437967 0.0
5  5  0.0  0.0 -6.2622485
5  6  -0.0  -0.0 -0.0
5  7  -0.0  -0.0434059 -0.0
5  8  -0.0  0.0 -1.6916519
5  9  0.0078323  0.0 0.0
5  10  -0.0  0.0085846 0.0
5  11  0.0  -0.0 0.0
5  12  0.0  0.6835303 -0.0
5  13  0.4278258  0.0 0.0
5  14  -0.0  0.0 1.077408
5  15  0.0501764  0.0 0.0
5  16  -0.0  0.0 -0.0
5  17  0.1813478  0.0 0.0
5  18  0.0  0.0 -0.2678623
5  19  0.0  -0.0 0.0
5  20  -0.1081828  -0.0 0.0
5  21  -0.0  1.057344 -0.0
5  22  -0.0  0.0 -0.0
5  23  0.0  0.0 0.0
5  24  -0.0  0.0 -0.0751751
5  25  0.0  -0.0329022 0.0
5  26  -0.0  0.0 -0.0
5  27  -0.0  -0.0 -1.2749479
5  28  0.3246066  0.0 -0.0
5  29  0.4650086  0.0 -0.0
5  30  0.3398512  0.0 -0.0
6  6  0.0  0.0 -4.6262164
6  7  -0.0435425  -0.0 0.0
6  8  0.0  -0.0 0.0
6  9  0.0  -2.8727344 0.0
6  10  -2.8895946  -0.0 -0.0
6  11  0.0  0.0 -2.1182102
6  12  0.0687001  0.0 0.0
6  13  0.0  0.1326713 0.0
6  14  0.0  0.0 0.0
