 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.313066 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.514545      5.0550      245.27
     2      0.000000     -0.000000      0.375622      5.3241      232.87
     3      0.000000     -0.000000      0.745128      5.9411      208.69
     4     -0.000000      0.000000     -0.892025      6.0951      203.42
     5     -0.000000     -0.000000     -1.536478      7.9355      156.24
     6     -0.000000      0.000000     -1.366901      9.1864      134.96
     7     -0.000000      0.000000      0.108390      9.6226      128.85
     8     -0.000000     -0.000000     -1.089890      9.8537      125.83
     9     -0.000000     -0.000000     -0.430799     10.3845      119.39
    10      0.000000     -0.000000     -2.869130     11.2040      110.66
    11     -0.000000      0.000000      0.628601     12.2309      101.37
    12      0.000000     -0.000000      1.776047     14.1687       87.51
    13     -0.000000     -0.000000      1.728077     14.2065       87.27
    14      0.000000     -0.000000      2.692406     14.5619       85.14
    15     -0.000000      0.000000      1.607983     15.1525       81.82
    16      0.000000     -0.000000      0.679472     15.2098       81.52
    17     -0.000000     -0.000000      1.057025     15.3844       80.59
    18      0.000000     -0.000000      0.055720     15.4363       80.32
    19     -0.000000      0.000000     -0.998058     16.0277       77.36
    20      0.000000     -0.000000      1.005673     16.0298       77.35
    21     -0.000000     -0.000000      0.766762     17.2034       72.07
    22      0.000000     -0.000000      3.317979     17.6461       70.26
    23     -0.000000     -0.000000     -0.122923     18.2593       67.90
    24     -0.000000      0.000000      0.612902     18.3657       67.51
    25     -0.000000      0.000000     -1.055515     18.4286       67.28
    26     -0.000000     -0.000000      0.222834     18.6739       66.39
    27     -0.000000     -0.000000      1.400547     18.7473       66.13
    28      0.000000     -0.000000      1.480454     19.0389       65.12
    29     -0.000000     -0.000000      0.281943     19.2273       64.48
    30      0.000000      0.000000      0.655601     19.3073       64.22
