0  -3116.156543843426
1  -3111.539243843426
2  -3109.5211438434258
3  -3108.726043843426
4  -3108.572743843426
5  -3108.068443843426
6  -3105.8628438434257
7  -3105.6573438434257
8  -3105.241843843426
9  -3105.086643843426
10  -3104.6218438434257
11  -3104.551743843426
12  -3104.078943843426
13  -3103.875943843426
14  -3103.680843843426
15  -3103.671843843426
16  -3103.6472438434257
17  -3103.2695438434257
18  -3102.924343843426
19  -3102.844943843426
20  -3102.794143843426
21  -3102.624643843426
22  -3102.5132438434257
23  -3102.285143843426
24  -3101.625043843426
25  -3101.466343843426
26  -3101.326743843426
27  -3101.0629438434257
28  -3100.672143843426
29  -3100.6126438434258
30  -3100.4997438434257
