 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.359660 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.218411      2.5012      495.70
     2      0.000000      0.000000     -0.269487      6.2796      197.44
     3     -0.000000      0.000000     -0.238231      6.3865      194.13
     4      0.000000     -0.000000      3.377847      6.8600      180.73
     5      0.000000      0.000000     -0.919976      7.3295      169.16
     6     -0.000000      0.000000     -2.459169      8.0355      154.30
     7     -0.000000      0.000000      1.543308      8.0461      154.09
     8      0.000000      0.000000      2.877319      8.4265      147.14
     9      0.000000      0.000000      1.359595      8.5942      144.26
    10      0.000000      0.000000     -1.425688      9.0292      137.31
    11      0.000000      0.000000      1.080109      9.6033      129.11
    12     -0.000000     -0.000000      2.549958      9.8466      125.92
    13      0.000000      0.000000      0.830332     10.2420      121.05
    14     -0.000000      0.000000      0.216937     10.6870      116.01
    15      0.000000      0.000000      2.636328     10.6932      115.95
    16      0.000000      0.000000      0.091049     11.2161      110.54
    17     -0.000000     -0.000000      2.119612     11.4099      108.66
    18      0.000000     -0.000000     -3.033360     11.6877      106.08
    19     -0.000000     -0.000000      0.293084     11.7849      105.21
    20     -0.000000      0.000000      1.222073     11.8640      104.50
    21      0.000000      0.000000      1.008613     12.1319      102.20
    22     -0.000000      0.000000     -0.458798     12.2215      101.45
    23      0.000000      0.000000     -0.922778     12.3027      100.78
    24      0.000000      0.000000     -0.513242     12.3377      100.49
    25      0.000000      0.000000      1.036842     12.4051       99.95
    26      0.000000      0.000000     -3.440203     12.8948       96.15
    27      0.000000     -0.000000     -1.090743     13.2351       93.68
    28      0.000000     -0.000000     -3.739456     13.3766       92.69
    29      0.000000      0.000000     -1.015115     13.5687       91.38
    30     -0.000000     -0.000000      2.162659     13.8090       89.79
