 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.203894 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.023453      3.1493      393.69
     2      0.000000      0.000000      2.666656      6.9532      178.31
     3      0.000000      0.000000     -0.000831      7.5659      163.87
     4      0.000000      0.000000     -0.521248      7.6444      162.19
     5      0.000000     -0.000000     -0.041107      7.7105      160.80
     6      0.000000      0.000000      1.050154      8.0004      154.97
     7      0.000000      0.000000      0.970482      8.5287      145.37
     8      0.000000      0.000000     -2.020359      8.8175      140.61
     9      0.000000      0.000000      2.568243      9.2778      133.64
    10      0.000000      0.000000     -0.869461     10.0730      123.09
    11     -0.000000      0.000000      2.509624     10.2354      121.13
    12      0.000000     -0.000000      0.969705     10.3128      120.22
    13      0.000000      0.000000      0.681094     10.9804      112.91
    14      0.000000      0.000000      2.603454     11.2349      110.36
    15     -0.000000     -0.000000     -3.264791     11.5536      107.31
    16      0.000000      0.000000      0.297137     11.8049      105.03
    17      0.000000     -0.000000      0.284233     12.1718      101.86
    18      0.000000     -0.000000      1.216174     12.3043      100.76
    19      0.000000      0.000000     -1.664978     12.3632      100.28
    20      0.000000     -0.000000      0.922018     12.3759      100.18
    21     -0.000000      0.000000      2.071869     12.3896      100.07
    22      0.000000      0.000000      0.139455     12.5023       99.17
    23     -0.000000      0.000000      1.093076     12.8409       96.55
    24      0.000000     -0.000000     -1.173258     13.1762       94.10
    25      0.000000     -0.000000      0.213699     13.2939       93.26
    26      0.000000      0.000000     -2.769870     13.3120       93.14
    27      0.000000      0.000000     -0.789600     13.7617       90.09
    28     -0.000000     -0.000000     -3.431746     13.9619       88.80
    29      0.000000      0.000000     -0.804095     13.9872       88.64
    30     -0.000000      0.000000      2.472209     14.4052       86.07
