 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.203894 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     0.0000000     0.0000000     3.14930     0.00000
     0     2    -0.0000000     0.3047597     0.0000000     6.95320     0.01582
     0     3     0.0866680     0.0000000     0.0000000     7.56590     0.00139
     0     4     0.0000000     0.3906801    -0.0000000     7.64440     0.02859
     0     5     0.0000000     0.0000000     0.8245809     7.71050     0.12844
     0     6    -0.0000000     0.0000000    -0.5210262     8.00040     0.05321
     0     7     0.0000000    -0.0000000    -0.0000000     8.52870     0.00000
     0     8    -0.0000000     0.0000000    -0.0000000     8.81750     0.00000
     0     9    -0.4024427    -0.0000000    -0.0000000     9.27780     0.03681
     0    10     0.5100937    -0.0000000    -0.0000000    10.07300     0.06421
     0    11     0.0000000     0.4677317     0.0000000    10.23540     0.05486
     0    12    -0.0000000     0.0000000     0.0000000    10.31280     0.00000
     0    13     0.0000000     0.0000000    -0.1615375    10.98040     0.00702
     0    14    -0.0000000     0.0000000     0.0979530    11.23490     0.00264
     0    15    -0.0000000    -0.0907768     0.0000000    11.55360     0.00233
     0    16    -0.0000000    -0.0000000    -0.2669338    11.80490     0.02061
     0    17     0.0000000    -0.0000000     1.1048838    12.17180     0.36404
     0    18     0.0000000    -0.2834429     0.0000000    12.30430     0.02422
     0    19    -0.0000000    -0.0000000    -0.0000000    12.36320     0.00000
     0    20     0.0000000    -0.6260474     0.0000000    12.37590     0.11884
     0    21     0.2800245    -0.0000000     0.0000000    12.38960     0.02380
     0    22     0.0000000     0.1696237     0.0000000    12.50230     0.00881
     0    23    -0.1939854    -0.0000000    -0.0000000    12.84090     0.01184
     0    24     0.0000000    -0.0000000    -0.4708080    13.17620     0.07155
     0    25    -0.0000000    -0.0000000    -0.0000000    13.29390     0.00000
     0    26     0.0000000     0.3447443     0.0000000    13.31200     0.03876
     0    27     0.0000000     0.0000000     0.1768985    13.76170     0.01055
     0    28     0.0552360    -0.0000000    -0.0000000    13.96190     0.00104
     0    29    -0.0000000    -0.0000000    -0.0000000    13.98720     0.00000
     0    30     0.0000000     0.0000000     0.3445983    14.40520     0.04191
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000    -2.1299659     0.00000     0.00000
     1     2    -0.5251244     0.0000000     0.0000000     3.80390     0.02570
     1     3     0.0000000    -0.0016689    -0.0000000     4.41660     0.00000
     1     4     0.1554223    -0.0000000     0.0000000     4.49510     0.00266
     1     5    -0.0000000    -0.0000000    -0.0000000     4.56120     0.00000
     1     6    -0.0000000    -0.0000000    -0.0000000     4.85110     0.00000
     1     7     0.0000000     0.0000000     0.3851050     5.37940     0.01955
     1     8    -0.0000000     0.0000000     1.0952487     5.66820     0.16658
     1     9    -0.0000000    -0.0108204     0.0000000     6.12850     0.00002
     1    10    -0.0000000    -0.0335761     0.0000000     6.92370     0.00019
