0  -3071.790019440251
1  -3066.905619440251
2  -3066.592719440251
3  -3065.980419440251
4  -3065.8162194402507
5  -3063.7121194402507
6  -3062.745019440251
7  -3062.240119440251
8  -3062.187219440251
9  -3061.562119440251
10  -3060.863119440251
11  -3059.520119440251
12  -3057.769219440251
13  -3057.721019440251
14  -3057.286219440251
15  -3056.697419440251
16  -3056.6024194402507
17  -3056.402619440251
18  -3056.324119440251
19  -3055.727119440251
20  -3055.714419440251
21  -3054.342919440251
22  -3054.2119194402508
23  -3053.441319440251
24  -3053.233619440251
25  -3053.197619440251
26  -3053.0581194402507
27  -3052.587219440251
28  -3052.488719440251
29  -3052.373019440251
30  -3052.2274194402507
