 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.413759 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     1.0098073    -0.0000000     4.88440     0.12202
     0     2    -0.0000000    -0.0000000     0.0000000     5.19730     0.00000
     0     3    -0.0000000     0.4831917    -0.0000000     5.80960     0.03323
     0     4    -0.0000000     0.0000000     0.2700762     5.97380     0.01068
     0     5     0.0000000     0.0000000     0.0000000     8.07790     0.00000
     0     6    -0.0000000    -0.6367183     0.0000000     9.04500     0.08984
     0     7    -0.0000000    -1.2837839    -0.0000000     9.54990     0.38560
     0     8    -0.0000000     0.0000000    -0.1413073     9.60280     0.00470
     0     9    -0.0000000     0.0000000     0.0000000    10.22790     0.00000
     0    10    -0.0000000     0.4066845    -0.0000000    10.92690     0.04428
     0    11    -0.0000000     0.0000000     0.9365289    12.26990     0.26366
     0    12     0.0000000    -0.1952943    -0.0000000    14.02080     0.01310
     0    13     0.0000000    -0.0000000     0.2658901    14.06900     0.02437
     0    14     0.0655792    -0.0000000     0.0000000    14.50380     0.00153
     0    15    -0.0000000    -0.3075736     0.0000000    15.09260     0.03498
     0    16     0.0000000     0.0000000    -0.1012881    15.18760     0.00382
     0    17    -0.0000000    -0.0000000     0.1177619    15.38740     0.00523
     0    18    -0.5475725    -0.0000000    -0.0000000    15.46590     0.11361
     0    19     0.0000000    -0.1530887    -0.0000000    16.06290     0.00922
     0    20     0.0000000     0.0000000    -0.5668816    16.07560     0.12656
     0    21    -0.5672713     0.0000000     0.0000000    17.44710     0.13755
     0    22    -0.0000000     0.0000000    -0.1915258    17.57810     0.01580
     0    23     0.0000000    -0.0000000     0.4285505    18.34870     0.08256
     0    24     0.3886052    -0.0000000    -0.0000000    18.55640     0.06865
     0    25    -0.0000000    -0.3277988     0.0000000    18.59240     0.04895
     0    26     0.0000000    -0.0000000     0.1392768    18.73190     0.00890
     0    27    -0.0000000    -0.2061139    -0.0000000    19.20280     0.01999
     0    28     0.1161465    -0.0000000     0.0000000    19.30130     0.00638
     0    29    -0.0591391     0.0000000    -0.0000000    19.41700     0.00166
     0    30    -0.0000000    -0.0000000     0.0000000    19.56260     0.00000
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000    -0.0000000     7.1316389     0.00000     0.00000
     1     2     2.8450908     0.0000000    -0.0000000     0.31290     0.06205
     1     3    -0.0000000    -0.0000000     2.9109034     0.92520     0.19207
     1     4    -0.0000000     3.0843512     0.0000000     1.08940     0.25391
     1     5     1.1710348     0.0000000    -0.0000000     3.19350     0.10729
     1     6     0.0000000     0.0000000     0.5457507     4.16060     0.03036
     1     7     0.0000000    -0.0000000    -0.4376547     4.66550     0.02189
     1     8     0.0000000    -0.5930917     0.0000000     4.71840     0.04066
     1     9    -0.8500413    -0.0000000    -0.0000000     5.34350     0.09459
     1    10    -0.0000000    -0.0000000    -0.1491492     6.04250     0.00329
     1    11    -0.0000000     0.0237242     0.0000000     7.38550     0.00010
     1    12     0.0000000    -0.0000000    -0.6258285     9.13640     0.08767
     1    13     0.0000000    -0.5743024    -0.0000000     9.18460     0.07422
     1    14     0.0000000     0.0000000    -0.0000000     9.61940     0.00000
     1    15     0.0000000    -0.0000000    -0.0283202    10.20820     0.00020
     1    16    -0.0000000     0.6655401    -0.0000000    10.30320     0.11181
     1    17    -0.0000000    -0.6061778     0.0000000    10.50300     0.09455
     1    18    -0.0000000    -0.0000000    -0.0000000    10.58150     0.00000
     1    19    -0.0000000    -0.0000000     0.0325192    11.17850     0.00029
     1    20     0.0000000     0.0443756    -0.0000000    11.19120     0.00054
     1    21    -0.0000000     0.0000000    -0.0000000    12.56270     0.00000
     1    22     0.0000000    -0.0346818    -0.0000000    12.69370     0.00037
     1    23     0.0000000     0.0123266     0.0000000    13.46430     0.00005
     1    24     0.0000000     0.0000000     0.0000000    13.67200     0.00000
     1    25     0.0000000    -0.0000000     0.0003144    13.70800     0.00000
     1    26    -0.0000000     0.0257376    -0.0000000    13.84750     0.00022
     1    27     0.0000000    -0.0000000     0.0162685    14.31840     0.00009
     1    28     0.0000000     0.0000000     0.0000000    14.41690     0.00000
     1    29     0.0000000     0.0000000    -0.0000000    14.53260     0.00000
     1    30    -0.4745883     0.0000000     0.0000000    14.67820     0.08100
     2     2     0.0000000    -0.0000000     8.1698279     0.00000     0.00000
     2     3     0.3946295    -0.0000000    -0.0000000     0.61230     0.00234
     2     4     0.0000000    -0.0000000    -0.0000000     0.77650     0.00000
     2     5    -0.0000000     0.0000000    -0.7836013     2.88060     0.04333
     2     6     1.7864975    -0.0000000    -0.0000000     3.84770     0.30086
     2     7     0.8614892    -0.0000000    -0.0000000     4.35260     0.07914
     2     8     0.0000000    -0.0000000    -0.0000000     4.40550     0.00000
     2     9    -0.0000000    -0.0000000    -0.9384670     5.03060     0.10855
     2    10     0.7374586     0.0000000    -0.0000000     5.72960     0.07634
     2    11     0.0000000    -0.0000000     0.0000000     7.07260     0.00000
     2    12     0.2570331    -0.0000000    -0.0000000     8.82350     0.01428
     2    13    -0.0000000     0.0000000    -0.0000000     8.87170     0.00000
     2    14     0.0000000    -0.5155869     0.0000000     9.30650     0.06061
     2    15     0.0598873    -0.0000000    -0.0000000     9.89530     0.00087
     2    16    -0.0000000     0.0000000     0.0000000     9.99030     0.00000
     2    17     0.0000000    -0.0000000     0.0000000    10.19010     0.00000
