0  -3110.4274163397413
1  -3109.396516339741
2  -3107.7836163397415
3  -3107.7476163397414
4  -3107.5039163397414
5  -3106.9211163397413
6  -3103.7460163397413
7  -3103.625416339741
8  -3103.370716339741
9  -3102.4791163397413
10  -3102.2098163397413
11  -3102.0412163397414
12  -3101.9353163397413
13  -3101.8949163397415
14  -3101.712416339741
15  -3101.5880163397414
16  -3101.321716339741
17  -3101.144716339741
18  -3100.5088163397413
19  -3100.2834163397415
20  -3100.1577163397415
21  -3100.0994163397413
22  -3099.8741163397412
23  -3099.6005163397413
24  -3099.067416339741
25  -3099.0544163397412
26  -3098.5954163397414
27  -3098.5241163397413
28  -3098.2314163397414
29  -3098.2175163397415
30  -3097.8431163397413
