 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.728712 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.947013      1.0309     1202.68
     2     -0.000000     -0.000000     -0.070593      2.6438      468.96
     3     -0.000000     -0.000000     -0.219139      2.6798      462.66
     4     -0.000000     -0.000000     -0.915167      2.9235      424.10
     5     -0.000000     -0.000000     -0.848529      3.5063      353.60
     6      0.000000     -0.000000     -3.193072      6.6814      185.57
     7     -0.000000     -0.000000      3.418945      6.8020      182.28
     8     -0.000000     -0.000000      2.650321      7.0567      175.70
     9      0.000000     -0.000000      2.258888      7.9483      155.99
    10      0.000000      0.000000      1.644853      8.2176      150.88
    11     -0.000000      0.000000      1.358759      8.3862      147.84
    12      0.000000      0.000000      0.598814      8.4921      146.00
    13      0.000000     -0.000000      2.265100      8.5325      145.31
    14     -0.000000      0.000000      0.403248      8.7150      142.27
    15      0.000000     -0.000000      1.649291      8.8394      140.26
    16     -0.000000      0.000000     -4.173500      9.1057      136.16
    17     -0.000000      0.000000      0.371510      9.2827      133.56
    18      0.000000     -0.000000      3.034682      9.9186      125.00
    19      0.000000     -0.000000      2.010390     10.1440      122.22
    20     -0.000000     -0.000000      0.950924     10.2697      120.73
    21      0.000000      0.000000      0.486400     10.3280      120.05
    22     -0.000000      0.000000      0.699278     10.5533      117.48
    23      0.000000     -0.000000      0.695383     10.8269      114.51
    24      0.000000     -0.000000      0.722462     11.3600      109.14
    25     -0.000000      0.000000     -3.077471     11.3730      109.02
    26     -0.000000      0.000000     -4.136762     11.8320      104.79
    27     -0.000000     -0.000000     -1.647302     11.9033      104.16
    28      0.000000     -0.000000     -0.209655     12.1960      101.66
    29     -0.000000     -0.000000      0.509613     12.2099      101.54
    30      0.000000      0.000000     -0.184340     12.5843       98.52
