0  -2960.273190263594
1  -2955.980590263594
2  -2955.5690902635943
3  -2954.760290263594
4  -2954.4166902635943
5  -2951.587190263594
6  -2951.5762902635943
7  -2951.4870902635944
8  -2950.8876902635943
9  -2950.5542902635943
10  -2950.2172902635944
11  -2950.215190263594
12  -2949.947990263594
13  -2949.1547902635944
14  -2948.9598902635944
15  -2947.4607902635944
16  -2946.890090263594
17  -2946.4321902635943
18  -2946.1356902635944
19  -2946.072390263594
20  -2945.9737902635943
21  -2945.5526902635943
22  -2945.5342902635944
23  -2944.770890263594
24  -2944.733090263594
25  -2944.619090263594
26  -2944.159590263594
27  -2942.4269902635942
28  -2942.154190263594
29  -2941.7012902635943
30  -2941.595790263594
