 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000    0.697871 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     1.2520984     0.0000000     4.29260     0.16488
     0     2     0.0000000    -0.0000000     0.0000000     4.70410     0.00000
     0     3     0.0000000     0.5463339    -0.0000000     5.51290     0.04031
     0     4     0.0000000    -0.0000000    -0.1026684     5.85650     0.00151
     0     5    -0.0000000     0.0000000     0.0000000     8.68600     0.00000
     0     6     0.0000000     0.0000000    -0.5171607     8.69690     0.05699
     0     7     0.0000000    -1.0131609    -0.0000000     8.78610     0.22096
     0     8     0.0000000    -0.8203207    -0.0000000     9.38550     0.15473
     0     9     0.0000000     0.0000000     0.4381260     9.71890     0.04571
     0    10     0.0000000     0.9691202     0.0000000    10.05590     0.23138
     0    11     0.0000000    -0.0000000     0.0000000    10.05800     0.00000
     0    12    -0.1442908     0.0000000    -0.0000000    10.32520     0.00527
     0    13    -0.0000000    -0.3745609    -0.0000000    11.11840     0.03822
     0    14    -0.0000000    -0.0000000    -0.2881767    11.31330     0.02302
     0    15    -0.0000000    -0.0000000     0.7627451    12.81240     0.18262
     0    16    -0.0000000    -0.0000000    -0.1457109    13.38310     0.00696
     0    17     0.0000000    -0.2052895    -0.0000000    13.84100     0.01429
     0    18    -0.3350734     0.0000000    -0.0000000    14.13750     0.03889
     0    19    -0.0000000    -0.4399151    -0.0000000    14.20080     0.06733
     0    20    -0.0000000     0.0000000     0.3225800    14.29940     0.03645
     0    21    -0.0000000     0.0000000     0.1781755    14.72050     0.01145
     0    22     0.5600555    -0.0000000     0.0000000    14.73890     0.11326
     0    23     0.2034049     0.0000000     0.0000000    15.50230     0.01571
     0    24     0.0000000    -0.0000000     0.6351553    15.54010     0.15359
     0    25    -0.0000000    -0.1904928    -0.0000000    15.65410     0.01392
     0    26    -0.0000000    -0.0000000    -0.1531302    16.11360     0.00926
     0    27    -0.0000000    -0.0947898    -0.0000000    17.84620     0.00393
     0    28    -0.0000000    -0.0000000    -0.1978479    18.11900     0.01738
     0    29    -0.0000000    -0.0517718    -0.0000000    18.57190     0.00122
     0    30    -0.2323826    -0.0000000    -0.0000000    18.67740     0.02471
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000     9.2470833     0.00000     0.00000
     1     2     2.8671846     0.0000000     0.0000000     0.41150     0.08288
     1     3     0.0000000    -0.0000000     2.7098647     1.22030     0.21954
     1     4    -0.0000000     2.9455577    -0.0000000     1.56390     0.33243
     1     5     0.0936938     0.0000000     0.0000000     4.39340     0.00094
     1     6     0.0000000    -0.5699691    -0.0000000     4.40430     0.03505
     1     7     0.0000000    -0.0000000     0.3815151     4.49350     0.01602
     1     8    -0.0000000     0.0000000    -0.6236211     5.09290     0.04852
     1     9     0.0000000    -0.2986271     0.0000000     5.42630     0.01186
     1    10    -0.0000000     0.0000000     0.1885986     5.76330     0.00502
     1    11    -1.2139404     0.0000000     0.0000000     5.76540     0.20815
     1    12     0.0000000    -0.0000000    -0.0000000     6.03260     0.00000
     1    13     0.0000000     0.0000000     0.0112123     6.82580     0.00002
     1    14    -0.0000000     0.0571213     0.0000000     7.02070     0.00056
     1    15     0.0000000     0.2099836    -0.0000000     8.51980     0.00920
     1    16    -0.0000000     0.0710233    -0.0000000     9.09050     0.00112
     1    17    -0.0000000    -0.0000000    -0.5828363     9.54840     0.07947
     1    18    -0.0000000     0.0000000     0.0000000     9.84490     0.00000
     1    19    -0.0000000    -0.0000000    -0.1405631     9.90820     0.00480
     1    20     0.0000000    -1.0339927     0.0000000    10.00680     0.26211
     1    21    -0.0000000     0.1249758     0.0000000    10.42790     0.00399
     1    22     0.0000000    -0.0000000    -0.0000000    10.44630     0.00000
     1    23     0.0000000     0.0000000     0.0000000    11.20970     0.00000
     1    24     0.0000000    -0.0110827     0.0000000    11.24750     0.00003
     1    25    -0.0000000    -0.0000000    -0.0550944    11.36150     0.00084
     1    26    -0.0000000    -0.0580810    -0.0000000    11.82100     0.00098
     1    27    -0.0000000    -0.0000000     0.0085383    13.55360     0.00002
     1    28     0.0000000    -0.0625524    -0.0000000    13.82640     0.00133
     1    29     0.0000000    -0.0000000     0.0005014    14.27930     0.00000
     1    30    -0.0000000    -0.0000000     0.0000000    14.38480     0.00000
     2     2    -0.0000000     0.0000000    10.6634463     0.00000     0.00000
     2     3     0.6142643     0.0000000    -0.0000000     0.80880     0.00748
     2     4    -0.0000000    -0.0000000    -0.0000000     1.15240     0.00000
     2     5     0.0000000     0.0000000    -1.4274239     3.98190     0.19877
     2     6    -0.0000000     0.0000000    -0.0000000     3.99280     0.00000
     2     7     2.0388181    -0.0000000     0.0000000     4.08200     0.41571
     2     8     0.6206230     0.0000000    -0.0000000     4.68140     0.04418
     2     9     0.0000000     0.0000000    -0.0000000     5.01480     0.00000
     2    10     0.3975342     0.0000000     0.0000000     5.35180     0.02072
     2    11    -0.0000000    -0.0000000     0.1460489     5.35390     0.00280
     2    12    -0.0000000    -0.1471575    -0.0000000     5.62110     0.00298
     2    13     0.0407964     0.0000000    -0.0000000     6.41430     0.00026
     2    14    -0.0000000    -0.0000000     0.0000000     6.60920     0.00000
     2    15    -0.0000000     0.0000000     0.0000000     8.10830     0.00000
     2    16    -0.0000000    -0.0000000     0.0000000     8.67900     0.00000
     2    17     0.0917399    -0.0000000     0.0000000     9.13690     0.00188
     2    18     0.0000000    -0.2144888    -0.0000000     9.43340     0.01063
     2    19     0.0176596    -0.0000000     0.0000000     9.49670     0.00007
     2    20     0.0000000     0.0000000     0.0000000     9.59530     0.00000
     2    21     0.0000000    -0.0000000    -0.0000000    10.01640     0.00000
     2    22    -0.0000000    -1.1370797    -0.0000000    10.03480     0.31787
     2    23    -0.0000000    -0.1075910    -0.0000000    10.79820     0.00306
     2    24     0.0000000     0.0000000     0.0000000    10.83600     0.00000
     2    25     0.1767579    -0.0000000    -0.0000000    10.95000     0.00838
     2    26    -0.0000000     0.0000000     0.0000000    11.40950     0.00000
     2    27     0.0514083    -0.0000000    -0.0000000    13.14210     0.00085
     2    28    -0.0000000    -0.0000000    -0.0000000    13.41490     0.00000
     2    29    -0.1717140     0.0000000    -0.0000000    13.86780     0.01002
     2    30     0.0000000     0.0445109    -0.0000000    13.97330     0.00068
     3     3    -0.0000000    -0.0000000    12.1062414     0.00000     0.00000
     3     4    -0.0000000    -0.2035774    -0.0000000     0.34360     0.00035
     3     5    -1.4511416     0.0000000    -0.0000000     3.17310     0.16370
     3     6    -0.0000000    -1.4877868     0.0000000     3.18400     0.17267
     3     7     0.0000000     0.0000000    -0.8710955     3.27320     0.06085
     3     8    -0.0000000     0.0000000     1.8034538     3.87260     0.30858
     3     9    -0.0000000    -0.0119344     0.0000000     4.20600     0.00001
     3    10    -0.0000000    -0.0000000    -0.9255396     4.54300     0.09534
     3    11    -0.2823794     0.0000000    -0.0000000     4.54510     0.00888
     3    12    -0.0000000    -0.0000000     0.0000000     4.81230     0.00000
     3    13    -0.0000000     0.0000000     0.1024397     5.60550     0.00144
     3    14     0.0000000    -0.2279404     0.0000000     5.80040     0.00738
     3    15     0.0000000     1.2584241    -0.0000000     7.29950     0.28321
     3    16     0.0000000     0.0235355    -0.0000000     7.87020     0.00011
     3    17     0.0000000    -0.0000000    -0.2626479     8.32810     0.01408
     3    18     0.0000000    -0.0000000    -0.0000000     8.62460     0.00000
     3    19    -0.0000000    -0.0000000    -0.0364072     8.68790     0.00028
     3    20     0.0000000     0.3121576    -0.0000000     8.78650     0.02098
     3    21    -0.0000000    -0.1568929     0.0000000     9.20760     0.00555
     3    22     0.0000000     0.0000000     0.0000000     9.22600     0.00000
     3    23    -0.0000000    -0.0000000    -0.0000000     9.98940     0.00000
     3    24     0.0000000    -0.9558611     0.0000000    10.02720     0.22445
     3    25    -0.0000000     0.0000000    -0.0166844    10.14120     0.00007
     3    26     0.0000000    -0.3043199    -0.0000000    10.60070     0.02405
     3    27    -0.0000000     0.0000000    -0.0142675    12.33330     0.00006
     3    28    -0.0000000    -0.0679485    -0.0000000    12.60610     0.00143
     3    29    -0.0000000    -0.0000000     0.0561019    13.05900     0.00101
     3    30    -0.0000000    -0.0000000     0.0000000    13.16450     0.00000
     4     4    -0.0000000    -0.0000000     9.3925010     0.00000     0.00000
     4     5     0.0000000    -0.0000000     0.0000000     2.82950     0.00000
     4     6    -0.0000000    -0.0000000    -1.3632922     2.84040     0.12933
     4     7    -0.0000000    -0.0623692     0.0000000     2.92960     0.00028
     4     8    -0.0000000     1.1142953     0.0000000     3.52900     0.10735
     4     9     0.0000000     0.0000000     0.0241593     3.86240     0.00006
     4    10    -0.0000000     1.2115419    -0.0000000     4.19940     0.15102
     4    11    -0.0000000    -0.0000000     0.0000000     4.20150     0.00000
     4    12     0.0750151    -0.0000000    -0.0000000     4.46870     0.00062
     4    13    -0.0000000    -0.0340273     0.0000000     5.26190     0.00015
     4    14    -0.0000000    -0.0000000     0.0028209     5.45680     0.00000
     4    15     0.0000000    -0.0000000     0.6810603     6.95590     0.07905
     4    16     0.0000000    -0.0000000    -0.0143352     7.52660     0.00004
     4    17     0.0000000    -0.4324435    -0.0000000     7.98450     0.03658
     4    18     0.0428840    -0.0000000     0.0000000     8.28100     0.00037
     4    19     0.0000000    -0.0552080    -0.0000000     8.34430     0.00062
     4    20     0.0000000    -0.0000000     0.0771302     8.44290     0.00123
     4    21     0.0000000     0.0000000    -0.1085199     8.86400     0.00256
     4    22    -0.0371259     0.0000000    -0.0000000     8.88240     0.00030
     4    23    -0.0271699    -0.0000000    -0.0000000     9.64580     0.00017
     4    24    -0.0000000     0.0000000    -0.0103539     9.68360     0.00003
     4    25    -0.0000000    -1.3520585    -0.0000000     9.79760     0.43880
     4    26     0.0000000     0.0000000     0.1336752    10.25710     0.00449
     4    27    -0.0000000    -0.0979789     0.0000000    11.98970     0.00282
     4    28    -0.0000000     0.0000000    -0.0804197    12.26250     0.00194
     4    29     0.0000000     0.1238772     0.0000000    12.71540     0.00478
     4    30     0.0099805    -0.0000000    -0.0000000    12.82090     0.00003
     5     5     0.0000000     0.0000000     9.2302258     0.00000     0.00000
     5     6    -0.0000000     0.0000000    -0.0000000     0.01090     0.00000
     5     7    -0.0605045    -0.0000000    -0.0000000     0.10010     0.00001
     5     8    -1.3698727     0.0000000    -0.0000000     0.69950     0.03216
     5     9    -0.0000000     0.0000000    -0.0000000     1.03290     0.00000
     5    10    -0.9993936     0.0000000     0.0000000     1.36990     0.03352
     5    11     0.0000000    -0.0000000     0.4050531     1.37200     0.00551
     5    12    -0.0000000    -0.0093284    -0.0000000     1.63920     0.00000
     5    13    -0.0656309     0.0000000    -0.0000000     2.43240     0.00026
     5    14     0.0000000    -0.0000000    -0.0000000     2.62730     0.00000
     5    15    -0.0000000     0.0000000     0.0000000     4.12640     0.00000
     5    16     0.0000000     0.0000000     0.0000000     4.69710     0.00000
     5    17     0.2163662    -0.0000000     0.0000000     5.15500     0.00591
     5    18    -0.0000000    -0.1352992    -0.0000000     5.45150     0.00244
