 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.705325 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -1.304134      4.3158      287.28
     2     -0.000000      0.000000      0.107960      4.7189      262.74
     3     -0.000000     -0.000000      1.480635      5.4903      225.82
     4      0.000000     -0.000000     -1.184293      5.7951      213.95
     5      0.000000      0.000000     -1.491530      8.6166      143.89
     6      0.000000      0.000000     -0.724845      8.7476      141.74
     7      0.000000      0.000000     -0.480241      8.7501      141.69
     8      0.000000      0.000000     -0.356724      9.4008      131.89
     9     -0.000000      0.000000      0.253676      9.9875      124.14
    10     -0.000000     -0.000000     -2.505022     10.0337      123.57
    11     -0.000000      0.000000      1.174099     11.0955      111.74
    12     -0.000000      0.000000      2.306157     11.7104      105.88
    13      0.000000     -0.000000      1.241599     12.4540       99.55
    14      0.000000     -0.000000      2.361858     12.5200       99.03
    15      0.000000     -0.000000      1.893642     12.8714       96.33
    16      0.000000      0.000000      1.572468     13.7905       89.91
    17     -0.000000      0.000000     -1.648582     14.5549       85.18
    18     -0.000000      0.000000      3.262991     14.7839       83.86
    19     -0.000000      0.000000      0.190326     14.9020       83.20
    20      0.000000      0.000000      0.938988     15.4911       80.04
    21      0.000000      0.000000      1.650607     15.5726       79.62
    22      0.000000     -0.000000      1.892794     15.7576       78.68
    23      0.000000     -0.000000     -0.820560     15.7796       78.57
    24      0.000000     -0.000000      1.137906     16.0325       77.33
    25     -0.000000      0.000000      2.560269     16.8450       73.60
    26     -0.000000     -0.000000     -0.375044     17.2831       71.74
    27      0.000000      0.000000      0.585367     18.3254       67.66
    28      0.000000      0.000000     -0.448523     18.7762       66.03
    29      0.000000      0.000000     -1.209399     18.8168       65.89
    30      0.000000      0.000000      1.452807     19.0108       65.22
