 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.398506 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.092931      5.3100      233.49
     2      0.000000     -0.000000      0.815915      6.1862      200.42
     3      0.000000     -0.000000     -0.308882      6.9732      177.80
     4     -0.000000      0.000000     -0.337157      7.1116      174.34
     5      0.000000      0.000000     -0.603930      7.7175      160.65
     6      0.000000      0.000000      1.328098     10.0889      122.89
     7     -0.000000      0.000000     -3.181515     10.4926      118.16
     8     -0.000000     -0.000000     -1.365622     11.4915      107.89
     9     -0.000000      0.000000     -1.438466     11.5697      107.16
    10     -0.000000     -0.000000      0.409528     12.0966      102.50
    11     -0.000000      0.000000      1.431802     12.3492      100.40
    12      0.000000      0.000000     -2.623133     12.9136       96.01
    13      0.000000     -0.000000      2.036442     13.2382       93.66
    14      0.000000     -0.000000      1.513720     13.4490       92.19
    15      0.000000     -0.000000      1.971095     13.8603       89.45
    16     -0.000000      0.000000      0.170291     13.9417       88.93
    17     -0.000000      0.000000      1.313809     14.0006       88.56
    18     -0.000000     -0.000000      0.740372     14.1903       87.37
    19      0.000000      0.000000      0.738526     14.3246       86.55
    20      0.000000     -0.000000      0.704716     14.3290       86.53
    21     -0.000000      0.000000      0.819007     14.7151       84.26
    22      0.000000     -0.000000      1.241827     15.0033       82.64
    23      0.000000      0.000000      1.703465     15.2633       81.23
    24     -0.000000     -0.000000     -0.143170     15.3426       80.81
    25     -0.000000      0.000000     -0.226864     15.6518       79.21
    26     -0.000000     -0.000000      0.567027     15.8675       78.14
    27      0.000000     -0.000000     -0.112228     15.8783       78.08
    28     -0.000000      0.000000      1.528835     16.3371       75.89
    29      0.000000      0.000000     -0.158344     16.5174       75.06
    30     -0.000000     -0.000000     -0.394949     16.6242       74.58
