0  -3111.984892438388
1  -3110.566892438388
2  -3108.260492438388
3  -3107.789892438388
4  -3107.7636924383883
5  -3106.926592438388
6  -3105.073692438388
7  -3104.9729924383882
8  -3104.499892438388
9  -3103.9687924383884
10  -3103.4266924383883
11  -3103.4201924383883
12  -3103.3976924383883
13  -3102.8338924383884
14  -3102.7931924383884
15  -3102.587592438388
16  -3102.025292438388
17  -3101.9325924383884
18  -3101.637892438388
19  -3101.4082924383883
20  -3101.126292438388
21  -3101.125392438388
22  -3101.0244924383883
23  -3100.5822924383883
24  -3100.469992438388
25  -3099.922792438388
26  -3099.775792438388
27  -3099.772392438388
28  -3099.7047924383883
29  -3099.1355924383884
30  -3099.011192438388
