 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.611589 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.652466      1.4180      874.36
     2     -0.000000     -0.000000     -0.344144      3.7244      332.90
     3     -0.000000     -0.000000     -0.598517      4.1950      295.55
     4     -0.000000     -0.000000      0.174988      4.2212      293.72
     5     -0.000000     -0.000000     -0.726885      5.0583      245.11
     6     -0.000000     -0.000000      2.804233      6.9112      179.40
     7     -0.000000     -0.000000     -3.038433      7.0119      176.82
     8     -0.000000     -0.000000      2.075920      7.4850      165.64
     9     -0.000000     -0.000000      2.230416      8.0161      154.67
    10     -0.000000     -0.000000      1.365615      8.5582      144.87
    11      0.000000     -0.000000      1.632907      8.5647      144.76
    12      0.000000     -0.000000      1.759506      8.5872      144.38
    13      0.000000     -0.000000      1.031326      9.1510      135.49
    14     -0.000000     -0.000000      0.424860      9.1917      134.89
    15      0.000000      0.000000      1.840268      9.3973      131.94
    16     -0.000000     -0.000000      0.051940      9.9596      124.49
    17      0.000000      0.000000      2.549117     10.0523      123.34
    18     -0.000000      0.000000     -3.186406     10.3470      119.83
    19      0.000000      0.000000      1.678454     10.5766      117.23
    20     -0.000000     -0.000000      0.998573     10.8586      114.18
    21     -0.000000      0.000000      0.305319     10.8595      114.17
    22     -0.000000     -0.000000      0.491287     10.9604      113.12
    23      0.000000     -0.000000      0.856721     11.4026      108.73
    24      0.000000     -0.000000     -3.122555     11.5149      107.67
    25     -0.000000     -0.000000     -1.617176     12.0621      102.79
    26      0.000000      0.000000      0.754573     12.2091      101.55
    27      0.000000     -0.000000     -0.417416     12.2125      101.52
    28      0.000000     -0.000000     -4.131203     12.2801      100.96
    29      0.000000      0.000000     -0.449286     12.8493       96.49
    30     -0.000000     -0.000000     -0.513137     12.9737       95.57
