 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.799621 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.252544      4.4727      277.20
     2      0.000000     -0.000000      1.562493      6.6960      185.16
     3     -0.000000     -0.000000     -0.469786      7.4914      165.50
     4     -0.000000      0.000000      0.225731      7.6513      162.04
     5      0.000000      0.000000      0.136820      8.1530      152.07
     6     -0.000000      0.000000      0.639818     10.1726      121.88
     7     -0.000000      0.000000      1.732788     10.3119      120.23
     8     -0.000000      0.000000      0.396568     10.6160      116.79
     9     -0.000000      0.000000     -3.416505     11.1550      111.15
    10     -0.000000      0.000000     -0.904294     11.1800      110.90
    11      0.000000     -0.000000      1.995943     11.3179      109.55
    12      0.000000      0.000000     -1.646864     12.1324      102.19
    13      0.000000     -0.000000      1.491738     12.1700      101.88
    14     -0.000000     -0.000000     -0.038178     12.1880      101.73
    15      0.000000      0.000000      0.789337     12.2329      101.35
    16     -0.000000     -0.000000     -1.103286     12.5758       98.59
    17     -0.000000      0.000000      1.848649     12.7724       97.07
    18     -0.000000      0.000000      0.200218     13.0554       94.97
    19      0.000000     -0.000000      0.045601     13.1075       94.59
    20      0.000000      0.000000      1.294743     13.1994       93.93
    21     -0.000000      0.000000      1.378189     13.4514       92.17
    22     -0.000000      0.000000     -2.017050     13.6060       91.12
    23      0.000000      0.000000      1.077171     13.7483       90.18
    24     -0.000000     -0.000000     -1.372382     14.3506       86.40
    25     -0.000000      0.000000      1.663348     14.4285       85.93
    26     -0.000000      0.000000     -0.215317     14.6580       84.58
    27      0.000000      0.000000     -0.279000     14.9100       83.16
    28     -0.000000      0.000000     -1.349822     15.4004       80.51
    29     -0.000000      0.000000      1.379788     15.4582       80.21
    30     -0.000000      0.000000      2.730269     15.5240       79.87
