 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.114447 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.140878      5.3858      230.21
     2     -0.000000     -0.000000      0.381350      5.5115      224.96
     3      0.000000     -0.000000      0.387532      6.2178      199.40
     4     -0.000000     -0.000000     -0.767099      6.3631      194.85
     5     -0.000000     -0.000000     -1.425010      7.7098      160.81
     6      0.000000      0.000000     -1.107643      9.4833      130.74
     7      0.000000      0.000000     -0.394115      9.7912      126.63
     8     -0.000000     -0.000000     -1.242038     10.3431      119.87
     9     -0.000000     -0.000000     -0.782956     10.7128      115.73
    10      0.000000      0.000000     -2.858757     11.7228      105.76
    11     -0.000000     -0.000000      0.554895     12.1856      101.75
    12     -0.000000     -0.000000      2.009398     14.1668       87.52
    13     -0.000000     -0.000000      2.545734     14.2808       86.82
    14      0.000000      0.000000      1.774252     14.4830       85.61
    15     -0.000000      0.000000      1.553097     14.9744       82.80
    16      0.000000     -0.000000      2.552760     15.0401       82.44
    17      0.000000     -0.000000     -1.086969     15.3894       80.56
    18     -0.000000     -0.000000      0.068184     15.5141       79.92
    19      0.000000     -0.000000      0.561184     16.1151       76.94
    20     -0.000000      0.000000     -0.966142     16.1236       76.90
    21     -0.000000     -0.000000      0.520740     16.4784       75.24
    22     -0.000000     -0.000000      0.933191     16.7183       74.16
    23     -0.000000      0.000000      1.624290     17.3728       71.37
    24      0.000000     -0.000000      3.335782     17.4926       70.88
    25      0.000000      0.000000      0.714218     17.6219       70.36
    26      0.000000     -0.000000      1.267338     17.6840       70.11
    27     -0.000000     -0.000000      0.745225     17.7836       69.72
    28      0.000000     -0.000000      1.363171     17.8747       69.36
    29     -0.000000     -0.000000     -1.187142     18.0961       68.51
    30     -0.000000      0.000000      0.083143     18.2272       68.02
