 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.059795 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.116768      3.6807      336.85
     2     -0.000000     -0.000000      2.173186      6.9068      179.51
     3     -0.000000     -0.000000     -0.437425      7.6747      161.55
     4     -0.000000      0.000000      0.774635      7.9071      156.80
     5      0.000000     -0.000000      0.652234      8.4226      147.20
     6     -0.000000     -0.000000      0.221308      8.5551      144.92
     7     -0.000000     -0.000000      0.071216      8.8773      139.66
     8     -0.000000     -0.000000     -1.617952      9.6089      129.03
     9     -0.000000     -0.000000      2.321157     10.0061      123.91
    10     -0.000000      0.000000      2.148147     10.3175      120.17
    11     -0.000000     -0.000000     -0.518383     10.8573      114.19
    12     -0.000000     -0.000000      0.899227     10.9838      112.88
    13     -0.000000     -0.000000     -3.392217     11.4754      108.04
    14     -0.000000     -0.000000      2.182385     11.6100      106.79
    15     -0.000000     -0.000000      0.719481     11.7019      105.95
    16     -0.000000     -0.000000      0.682672     12.2284      101.39
    17      0.000000     -0.000000     -1.693880     12.3320      100.54
    18     -0.000000     -0.000000      0.159150     12.4856       99.30
    19     -0.000000      0.000000      1.292184     12.6525       97.99
    20     -0.000000      0.000000      1.299903     12.7097       97.55
    21     -0.000000     -0.000000     -1.182272     13.0229       95.20
    22     -0.000000      0.000000      1.929344     13.1367       94.38
    23      0.000000     -0.000000      1.137650     13.1820       94.06
    24     -0.000000     -0.000000     -0.816647     13.4942       91.88
    25     -0.000000     -0.000000     -2.179238     13.6400       90.90
    26     -0.000000      0.000000     -0.557549     14.0070       88.52
    27     -0.000000     -0.000000      0.143929     14.1832       87.42
    28     -0.000000     -0.000000     -0.467157     14.2391       87.07
    29     -0.000000     -0.000000     -3.105984     14.5586       85.16
    30     -0.000000      0.000000      2.585623     14.8489       83.50
