 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.224093 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     0.0000000    -0.0000000     3.06940     0.00000
     0     2     0.0000000     0.2956969    -0.0000000     6.95360     0.01490
     0     3     0.0884438    -0.0000000    -0.0000000     7.42010     0.00142
     0     4     0.0000000     0.0000000     0.8460483     7.53620     0.13216
     0     5    -0.0000000     0.3906375    -0.0000000     7.62560     0.02851
     0     6    -0.0000000     0.0000000    -0.4834760     8.00860     0.04586
     0     7    -0.0000000    -0.0000000    -0.0000000     8.53970     0.00000
     0     8     0.0000000    -0.0000000     0.0000000     8.71200     0.00000
     0     9    -0.3980148     0.0000000     0.0000000     9.17400     0.03561
     0    10     0.5243422    -0.0000000     0.0000000     9.95440     0.06705
     0    11    -0.0000000     0.4430886     0.0000000    10.21450     0.04913
     0    12    -0.0000000     0.0000000    -0.0000000    10.21970     0.00000
     0    13    -0.0000000    -0.0000000    -0.1445407    10.88320     0.00557
     0    14     0.0000000    -0.0000000     0.1372510    11.17280     0.00516
     0    15     0.0000000    -0.1109166    -0.0000000    11.54600     0.00348
     0    16    -0.0000000     0.0000000    -0.2141951    11.73620     0.01319
     0    17     0.0000000    -0.0000000     1.1130092    12.12580     0.36802
     0    18    -0.0000000    -0.0055726     0.0000000    12.22420     0.00001
     0    19    -0.0000000    -0.5285038     0.0000000    12.27740     0.08402
     0    20     0.2834491     0.0000000    -0.0000000    12.28070     0.02417
     0    21     0.0000000     0.0000000    -0.0000000    12.36200     0.00000
     0    22     0.0000000    -0.4729896     0.0000000    12.38820     0.06790
     0    23    -0.1902500    -0.0000000    -0.0000000    12.78940     0.01134
     0    24     0.0000000     0.0000000    -0.0000000    13.16810     0.00000
     0    25     0.0000000     0.0000000    -0.4707433    13.19130     0.07162
     0    26    -0.0000000     0.3499642    -0.0000000    13.26630     0.03981
     0    27    -0.0000000    -0.0000000     0.1952395    13.73400     0.01283
     0    28     0.0545231    -0.0000000    -0.0000000    13.86270     0.00101
     0    29     0.0000000     0.0000000    -0.0000000    13.96130     0.00000
     0    30     0.0000000     0.0000000     0.3611033    14.33600     0.04580
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000    -0.0000000    -2.3339528     0.00000     0.00000
     1     2    -0.5113786    -0.0000000    -0.0000000     3.88420     0.02489
     1     3    -0.0000000     0.0000471     0.0000000     4.35070     0.00000
     1     4     0.0000000    -0.0000000     0.0000000     4.46680     0.00000
