 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.614959 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.659930      1.4051      882.39
     2      0.000000      0.000000     -0.342489      3.6916      335.85
     3      0.000000      0.000000     -0.603851      4.1631      297.82
     4      0.000000      0.000000      0.165668      4.1724      297.15
     5      0.000000      0.000000     -0.739481      5.0030      247.82
     6      0.000000      0.000000      2.825150      6.9082      179.47
     7      0.000000      0.000000     -3.044411      7.0009      177.10
     8      0.000000      0.000000      2.095746      7.4710      165.95
     9      0.000000     -0.000000      2.237707      8.0149      154.69
    10     -0.000000      0.000000      1.364198      8.5513      144.99
    11      0.000000     -0.000000      1.531142      8.5562      144.91
    12      0.000000     -0.000000      1.875234      8.5830      144.45
    13      0.000000     -0.000000      1.027942      9.1368      135.70
    14     -0.000000      0.000000      0.421011      9.1744      135.14
    15      0.000000      0.000000      1.825565      9.3769      132.22
    16     -0.000000     -0.000000      0.056519      9.9404      124.73
    17      0.000000      0.000000      2.530077     10.0473      123.40
    18      0.000000      0.000000     -3.192440     10.3090      120.27
    19     -0.000000      0.000000      1.688094     10.5624      117.38
    20      0.000000     -0.000000      1.003377     10.8419      114.36
    21      0.000000     -0.000000      0.308931     10.8423      114.35
    22     -0.000000     -0.000000      0.497187     10.9483      113.25
    23      0.000000      0.000000      0.853150     11.3865      108.89
    24      0.000000     -0.000000     -3.121444     11.5113      107.71
    25     -0.000000      0.000000     -1.617608     12.0576      102.83
    26      0.000000      0.000000      0.751290     12.1842      101.76
    27      0.000000      0.000000     -0.403451     12.2113      101.53
    28      0.000000      0.000000     -4.132783     12.2663      101.08
    29     -0.000000      0.000000     -0.384622     12.8333       96.61
    30     -0.000000      0.000000     -0.569145     12.9637       95.64
