 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.395138 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.269184      2.3455      528.60
     2      0.000000     -0.000000     -0.299071      5.9285      209.13
     3      0.000000     -0.000000     -0.291317      6.0988      203.29
     4      0.000000      0.000000      3.042993      6.7484      183.72
     5      0.000000     -0.000000     -0.556767      7.2116      171.92
     6      0.000000      0.000000     -2.553824      7.8708      157.52
     7      0.000000      0.000000      1.646593      8.0495      154.03
     8      0.000000      0.000000      2.662536      8.1791      151.59
     9      0.000000     -0.000000      1.450129      8.6005      144.16
    10      0.000000     -0.000000     -1.299738      8.7413      141.84
    11      0.000000      0.000000      1.112368      9.4459      131.26
    12     -0.000000      0.000000      2.109678      9.6089      129.03
    13      0.000000     -0.000000      0.867948     10.0788      123.01
    14     -0.000000     -0.000000      0.919409     10.4846      118.25
    15      0.000000     -0.000000      2.593935     10.5454      117.57
    16     -0.000000      0.000000      1.680795     11.0591      112.11
    17      0.000000     -0.000000      0.062180     11.0623      112.08
    18     -0.000000      0.000000     -3.060110     11.6719      106.22
    19      0.000000      0.000000      0.296135     11.6839      106.12
    20      0.000000      0.000000      1.166968     11.7450      105.56
    21     -0.000000     -0.000000      0.077506     11.8179      104.91
    22      0.000000      0.000000      0.863026     12.0609      102.80
    23      0.000000     -0.000000      0.178987     12.1037      102.43
    24      0.000000     -0.000000      1.022806     12.2889      100.89
    25      0.000000     -0.000000     -1.606795     12.2944      100.85
    26      0.000000     -0.000000     -3.515192     12.7578       97.18
    27     -0.000000      0.000000     -3.838948     13.2168       93.81
    28      0.000000      0.000000     -1.062233     13.2267       93.74
    29      0.000000      0.000000     -0.712412     13.5027       91.82
    30     -0.000000     -0.000000      1.703609     13.6666       90.72
