 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -0.041251 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.300825      5.5706      222.57
     2     -0.000000     -0.000000      0.149494      5.6378      219.92
     3     -0.000000      0.000000      0.136837      6.4440      192.40
     4     -0.000000     -0.000000     -0.657923      6.5833      188.33
     5      0.000000     -0.000000     -1.258329      7.6109      162.90
     6     -0.000000     -0.000000     -0.293667      9.7113      127.67
     7     -0.000000      0.000000     -1.362012      9.9538      124.56
     8     -0.000000     -0.000000     -1.353039     10.7205      115.65
     9      0.000000     -0.000000     -1.019607     10.9774      112.94
    10     -0.000000      0.000000     -2.823406     12.1060      102.42
    11     -0.000000     -0.000000      0.524836     12.1613      101.95
    12      0.000000     -0.000000      2.252395     13.8358       89.61
    13     -0.000000      0.000000      2.065562     13.9587       88.82
    14     -0.000000     -0.000000      1.510287     14.6952       84.37
    15     -0.000000      0.000000      2.155514     14.7282       84.18
    16     -0.000000     -0.000000      1.679677     14.7453       84.08
    17     -0.000000      0.000000     -0.760817     15.5273       79.85
    18      0.000000     -0.000000      0.770763     15.5426       79.77
    19     -0.000000      0.000000      0.416462     15.6484       79.23
    20      0.000000     -0.000000      0.458041     15.9287       77.84
    21      0.000000     -0.000000      1.120984     16.1283       76.87
    22      0.000000     -0.000000     -0.860702     16.2856       76.13
    23      0.000000      0.000000      0.695953     16.4296       75.46
    24     -0.000000     -0.000000      0.739925     16.4986       75.15
    25     -0.000000      0.000000      1.420171     16.5810       74.77
    26      0.000000     -0.000000      1.052867     16.6405       74.51
    27     -0.000000     -0.000000      0.897425     16.8180       73.72
    28     -0.000000     -0.000000      3.132458     17.2134       72.03
    29      0.000000     -0.000000      0.243713     17.6851       70.11
    30     -0.000000      0.000000      0.933902     17.7550       69.83
