 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.432997 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.326432      2.1778      569.31
     2     -0.000000     -0.000000     -0.324944      5.5458      223.56
     3     -0.000000     -0.000000     -0.347130      5.7837      214.37
     4      0.000000     -0.000000      2.076792      6.5137      190.34
     5      0.000000     -0.000000      0.439119      7.1133      174.30
     6     -0.000000     -0.000000     -2.650809      7.7013      160.99
     7      0.000000     -0.000000      1.872368      7.8333      158.28
     8     -0.000000      0.000000      1.756285      8.0502      154.01
     9      0.000000     -0.000000     -0.596152      8.4426      146.86
    10      0.000000     -0.000000      1.546714      8.6039      144.10
    11     -0.000000     -0.000000      1.150664      9.2807      133.59
    12      0.000000     -0.000000      1.747339      9.3268      132.93
    13      0.000000     -0.000000      0.908734      9.9075      125.14
    14     -0.000000      0.000000      1.526290     10.3537      119.75
    15      0.000000     -0.000000      2.523971     10.3754      119.50
    16      0.000000      0.000000      1.164812     10.6307      116.63
    17      0.000000     -0.000000      0.037042     10.8899      113.85
    18     -0.000000      0.000000      0.688682     11.5081      107.74
    19      0.000000     -0.000000      0.305301     11.5698      107.16
    20     -0.000000     -0.000000      1.111566     11.6063      106.82
    21     -0.000000     -0.000000     -3.058084     11.6564      106.37
    22     -0.000000     -0.000000      0.195480     11.8733      104.42
    23      0.000000     -0.000000      0.447590     11.9556      103.70
    24      0.000000     -0.000000      1.001903     12.1568      101.99
    25     -0.000000     -0.000000     -1.612266     12.2635      101.10
    26      0.000000     -0.000000     -3.330270     12.5917       98.47
    27     -0.000000     -0.000000     -3.917370     13.0487       95.02
    28     -0.000000     -0.000000     -0.990565     13.2064       93.88
    29     -0.000000      0.000000      0.246653     13.3648       92.77
    30     -0.000000      0.000000      0.550172     13.5559       91.46
