0  -3116.084741829742
1  -3111.438841829742
2  -3109.462241829742
3  -3108.667441829742
4  -3108.515241829742
5  -3108.010041829742
6  -3105.7954418297422
7  -3105.519341829742
8  -3105.113541829742
9  -3105.032741829742
10  -3104.4780418297423
11  -3104.420641829742
12  -3104.017441829742
13  -3103.7826418297423
14  -3103.616841829742
15  -3103.549641829742
16  -3103.5180418297423
17  -3103.173441829742
18  -3102.8253418297422
19  -3102.750241829742
20  -3102.659541829742
21  -3102.5679418297423
22  -3102.402441829742
23  -3102.187841829742
24  -3101.514741829742
25  -3101.3424418297423
26  -3101.218441829742
27  -3100.951841829742
28  -3100.598041829742
29  -3100.5115418297423
30  -3100.401241829742
