 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.685071 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.255849      4.7591      260.52
     2      0.000000     -0.000000      1.340046      6.5678      188.78
     3      0.000000     -0.000000     -0.461864      7.3615      168.42
     4      0.000000      0.000000      0.035464      7.5098      165.10
     5      0.000000      0.000000     -0.071413      8.0198      154.60
     6      0.000000      0.000000      1.606902     10.2695      120.73
     7      0.000000      0.000000      0.841353     10.8331      114.45
     8      0.000000      0.000000     -3.393756     10.9772      112.95
     9     -0.000000     -0.000000      0.319900     11.1811      110.89
    10      0.000000      0.000000     -0.989014     11.8649      104.50
    11     -0.000000     -0.000000      1.861736     11.9075      104.12
    12      0.000000      0.000000     -1.239926     12.0622      102.79
    13      0.000000     -0.000000     -1.033598     12.3389      100.48
    14      0.000000     -0.000000      1.426337     12.4568       99.53
    15     -0.000000     -0.000000      0.168625     12.7791       97.02
    16     -0.000000      0.000000      0.789018     12.8032       96.84
    17      0.000000      0.000000      2.082400     13.0144       95.27
    18      0.000000     -0.000000      0.234456     13.3705       92.73
    19      0.000000      0.000000      0.478415     13.4216       92.38
    20     -0.000000      0.000000     -1.456108     13.4540       92.15
    21      0.000000     -0.000000      0.026447     13.6858       90.59
    22      0.000000     -0.000000      1.393206     13.8482       89.53
    23      0.000000      0.000000      1.031397     14.0024       88.54
    24      0.000000     -0.000000     -1.009575     14.7316       84.16
    25     -0.000000      0.000000      1.165772     14.9467       82.95
    26      0.000000      0.000000     -0.086467     15.0194       82.55
    27      0.000000      0.000000     -0.202076     15.2991       81.04
    28     -0.000000      0.000000      1.565552     15.4867       80.06
    29      0.000000      0.000000     -0.262003     15.6962       78.99
    30      0.000000      0.000000      2.751178     15.7908       78.52
