 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.312791 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.000418      5.4219      228.67
     2     -0.000000     -0.000000      0.657712      6.0600      204.59
     3     -0.000000     -0.000000     -0.223829      6.8474      181.07
     4      0.000000      0.000000     -0.426084      6.9851      177.50
     5     -0.000000      0.000000     -0.773377      7.6537      161.99
     6      0.000000      0.000000      1.180120     10.0167      123.78
     7     -0.000000      0.000000     -3.009866     10.3478      119.82
     8      0.000000     -0.000000     -1.469465     11.3365      109.37
     9      0.000000      0.000000     -1.354393     11.4326      108.45
    10      0.000000     -0.000000      0.509856     12.1131      102.36
    11     -0.000000      0.000000     -2.689293     12.7308       97.39
    12      0.000000      0.000000      1.632884     12.7554       97.20
    13     -0.000000     -0.000000      2.112007     13.4395       92.25
    14     -0.000000     -0.000000      1.407007     13.9363       88.96
    15      0.000000     -0.000000      1.782535     14.0988       87.94
    16     -0.000000      0.000000      1.328212     14.1718       87.49
    17      0.000000      0.000000      0.402864     14.5676       85.11
    18      0.000000     -0.000000      1.076993     14.5975       84.94
    19     -0.000000     -0.000000      0.840356     14.8064       83.74
    20      0.000000      0.000000      0.724440     14.8144       83.69
    21     -0.000000     -0.000000      0.751768     14.9765       82.79
    22      0.000000      0.000000      1.726964     15.1504       81.84
    23     -0.000000     -0.000000      1.159244     15.3983       80.52
    24     -0.000000     -0.000000     -0.097080     15.7046       78.95
    25      0.000000      0.000000     -0.140879     15.7116       78.91
    26     -0.000000      0.000000      0.558971     16.0326       77.33
    27      0.000000     -0.000000      0.142866     16.2752       76.18
    28      0.000000      0.000000      2.118357     16.5817       74.77
    29     -0.000000     -0.000000     -1.458268     16.6176       74.61
    30      0.000000      0.000000     -0.785329     16.6361       74.53
