 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.576724 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     1.0960369    -0.0000000     4.59830     0.13533
     0     2     0.0000000     0.0000000    -0.0000000     4.95960     0.00000
     0     3    -0.0000000     0.5156124    -0.0000000     5.61230     0.03655
     0     4    -0.0000000    -0.0000000     0.1441351     5.81340     0.00296
     0     5    -0.0000000    -0.0000000    -0.0000000     8.33370     0.00000
     0     6     0.0000000    -0.7008722     0.0000000     8.84190     0.10641
     0     7    -0.0000000     0.0000000    -0.2473856     9.17980     0.01376
     0     8    -0.0000000    -1.3056591     0.0000000     9.45540     0.39491
     0     9    -0.0000000    -0.0000000    -0.0000000    10.01030     0.00000
     0    10     0.0000000     0.4948980    -0.0000000    10.44990     0.06270
     0    11     0.0000000    -0.0000000     0.9271482    12.37770     0.26067
     0    12     0.0000000     0.0000000     0.2860015    13.50520     0.02706
     0    13    -0.0000000    -0.1906007     0.0000000    13.81350     0.01229
     0    14     0.0869461     0.0000000     0.0000000    14.02360     0.00260
     0    15     0.0000000    -0.3328345     0.0000000    14.67020     0.03982
     0    16     0.0000000    -0.0000000     0.0736180    14.86090     0.00197
     0    17    -0.0000000     0.0000000    -0.1444789    15.28290     0.00782
     0    18    -0.5269203     0.0000000    -0.0000000    15.48850     0.10536
     0    19    -0.0000000    -0.1192320     0.0000000    16.13040     0.00562
     0    20     0.0000000     0.0000000    -0.5338598    16.16560     0.11288
     0    21     0.0000000     0.0000000    -0.2528037    17.11840     0.02680
     0    22    -0.6046596    -0.0000000    -0.0000000    17.42700     0.15610
     0    23     0.0000000    -0.3196522     0.0000000    17.98850     0.04503
     0    24     0.0000000     0.0000000     0.3754635    18.01910     0.06223
     0    25     0.0000000    -0.0000000     0.1496594    18.77340     0.01030
     0    26     0.1326599    -0.0000000     0.0000000    18.85940     0.00813
     0    27     0.0000000    -0.2198983     0.0000000    19.08920     0.02261
     0    28    -0.2546209     0.0000000     0.0000000    19.09810     0.03033
     0    29    -0.0000000    -0.0000000    -0.4346878    19.60400     0.09075
     0    30     0.0000000    -0.3526030     0.0000000    19.66570     0.05990
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000    -0.0000000     7.8293781     0.00000     0.00000
     1     2     2.8978429    -0.0000000    -0.0000000     0.36130     0.07433
     1     3    -0.0000000     0.0000000     2.8511407     1.01400     0.20195
     1     4     0.0000000     3.0542528    -0.0000000     1.21510     0.27770
     1     5     0.8294326    -0.0000000     0.0000000     3.73540     0.06296
     1     6     0.0000000     0.0000000     0.5480529     4.24360     0.03123
     1     7    -0.0000000    -0.6001510     0.0000000     4.58150     0.04043
     1     8     0.0000000     0.0000000    -0.5175709     4.85710     0.03188
     1     9     1.0077602    -0.0000000     0.0000000     5.41200     0.13466
     1    10     0.0000000    -0.0000000    -0.1137101     5.85160     0.00185
     1    11     0.0000000     0.0199124    -0.0000000     7.77940     0.00008
     1    12    -0.0000000    -0.6222324    -0.0000000     8.90690     0.08449
     1    13    -0.0000000     0.0000000    -0.6109035     9.21520     0.08426
     1    14    -0.0000000     0.0000000     0.0000000     9.42530     0.00000
     1    15    -0.0000000     0.0000000    -0.0575283    10.07190     0.00082
     1    16     0.0000000     0.3172516     0.0000000    10.26260     0.02531
     1    17    -0.0000000     0.8334850     0.0000000    10.68460     0.18185
     1    18    -0.0000000     0.0000000    -0.0000000    10.89020     0.00000
     1    19     0.0000000     0.0000000     0.0292196    11.53210     0.00024
     1    20    -0.0000000     0.0490042     0.0000000    11.56730     0.00068
     1    21     0.0000000    -0.0278334    -0.0000000    12.52010     0.00024
     1    22    -0.0000000     0.0000000    -0.0000000    12.82870     0.00000
     1    23     0.0000000     0.0000000    -0.0032635    13.39020     0.00000
     1    24    -0.0000000     0.0148669     0.0000000    13.42080     0.00007
     1    25    -0.0000000     0.0259712     0.0000000    14.17510     0.00023
     1    26    -0.0000000    -0.0000000     0.0000000    14.26110     0.00000
     1    27     0.0000000     0.0000000     0.0252786    14.49090     0.00023
     1    28     0.0000000     0.0000000    -0.0000000    14.49980     0.00000
     1    29    -0.0000000    -0.0439623     0.0000000    15.00570     0.00071
     1    30     0.0000000     0.0000000     0.0066626    15.06740     0.00002
     2     2     0.0000000     0.0000000     9.0754663     0.00000     0.00000
     2     3     0.5033053     0.0000000     0.0000000     0.65270     0.00405
     2     4    -0.0000000     0.0000000     0.0000000     0.85380     0.00000
     2     5    -0.0000000     0.0000000    -1.1271100     3.37410     0.10501
     2     6     1.8645127     0.0000000     0.0000000     3.88230     0.33066
     2     7     0.0000000    -0.0000000     0.0000000     4.22020     0.00000
     2     8     0.8271288    -0.0000000     0.0000000     4.49580     0.07535
     2     9    -0.0000000    -0.0000000     0.7009973     5.05070     0.06081
     2    10     0.6483968    -0.0000000     0.0000000     5.49030     0.05655
     2    11    -0.0000000    -0.0000000    -0.0000000     7.41810     0.00000
     2    12     0.0000000    -0.0000000     0.0000000     8.54560     0.00000
     2    13     0.2263172     0.0000000     0.0000000     8.85390     0.01111
     2    14    -0.0000000    -0.6066406    -0.0000000     9.06400     0.08172
     2    15     0.0855052     0.0000000     0.0000000     9.71060     0.00174
     2    16     0.0000000     0.0000000    -0.0000000     9.90130     0.00000
     2    17     0.0000000    -0.0000000     0.0000000    10.32330     0.00000
     2    18     0.0000000     0.9901180     0.0000000    10.52890     0.25288
     2    19    -0.1379512    -0.0000000    -0.0000000    11.17080     0.00521
     2    20    -0.0000000    -0.0000000     0.0000000    11.20600     0.00000
     2    21    -0.0000000     0.0000000     0.0000000    12.15880     0.00000
     2    22     0.0000000     0.0953377     0.0000000    12.46740     0.00278
     2    23    -0.0199537    -0.0000000     0.0000000    13.02890     0.00013
     2    24    -0.0000000    -0.0000000     0.0000000    13.05950     0.00000
     2    25     0.0000000    -0.0000000    -0.0000000    13.81380     0.00000
     2    26     0.0000000    -0.0307080    -0.0000000    13.89980     0.00032
     2    27    -0.6440077    -0.0000000    -0.0000000    14.12960     0.14357
     2    28     0.0000000     0.0505681     0.0000000    14.13850     0.00089
     2    29     0.0000000    -0.0000000    -0.0000000    14.64440     0.00000
     2    30    -0.2098071    -0.0000000    -0.0000000    14.70610     0.01586
     3     3     0.0000000     0.0000000    10.0269186     0.00000     0.00000
     3     4     0.0000000    -0.3182877    -0.0000000     0.20110     0.00050
     3     5    -1.1236337    -0.0000000     0.0000000     2.72140     0.08418
     3     6     0.0000000     0.0000000    -1.2711349     3.22960     0.12785
     3     7    -0.0000000    -1.4254121    -0.0000000     3.56750     0.17758
     3     8     0.0000000    -0.0000000     1.7895232     3.84310     0.30152
     3     9     1.0056356    -0.0000000     0.0000000     4.39800     0.10897
     3    10     0.0000000    -0.0000000    -0.1133782     4.83760     0.00152
     3    11    -0.0000000     1.3518671     0.0000000     6.76540     0.30291
     3    12    -0.0000000    -0.1079970     0.0000000     7.89290     0.00226
