0  -3104.6843410071247
1  -3099.118341007125
2  -3098.9484410071245
3  -3098.149141007125
4  -3098.0111410071245
5  -3097.0880410071245
6  -3094.8913410071245
7  -3094.653841007125
8  -3093.816841007125
9  -3093.601941007125
10  -3092.532241007125
11  -3092.4311410071246
12  -3091.0629410071247
13  -3090.8298410071247
14  -3090.0997410071245
15  -3090.0915410071248
16  -3089.8471410071247
17  -3089.485241007125
18  -3089.137441007125
19  -3089.1108410071247
20  -3088.9156410071246
21  -3088.8416410071245
22  -3088.6024410071245
23  -3088.5149410071244
24  -3088.511341007125
25  -3088.3263410071245
26  -3088.2920410071247
27  -3088.2150410071245
28  -3087.6011410071246
29  -3087.3895410071245
30  -3087.293941007125
