 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -0.103007 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.244065      5.5660      222.75
     2      0.000000      0.000000      0.264525      5.7359      216.15
     3     -0.000000     -0.000000      0.045518      6.5352      189.72
     4     -0.000000      0.000000     -0.610853      6.6732      185.79
     5      0.000000     -0.000000     -1.165382      7.5963      163.22
     6     -0.000000      0.000000      0.163778      9.7930      126.60
     7      0.000000      0.000000     -1.870288     10.0305      123.61
     8     -0.000000     -0.000000     -1.393358     10.8675      114.09
     9      0.000000     -0.000000     -1.104414     11.0824      111.87
    10     -0.000000      0.000000      0.520350     12.1521      102.03
    11     -0.000000     -0.000000     -2.801539     12.2532      101.19
    12     -0.000000     -0.000000      2.122109     13.6214       91.02
    13      0.000000     -0.000000      2.088426     13.8545       89.49
    14     -0.000000      0.000000      1.401990     14.5846       85.01
    15     -0.000000     -0.000000      2.007921     14.5928       84.96
    16      0.000000      0.000000      1.747043     14.8372       83.56
    17      0.000000     -0.000000      1.161486     15.1991       81.57
    18     -0.000000     -0.000000      0.394714     15.5469       79.75
    19     -0.000000     -0.000000     -0.695347     15.5735       79.61
    20     -0.000000     -0.000000      0.141281     15.7687       78.63
    21     -0.000000      0.000000      1.761747     15.8427       78.26
    22      0.000000      0.000000      0.766772     16.0819       77.10
    23     -0.000000      0.000000      0.885647     16.1694       76.68
    24      0.000000     -0.000000      1.332368     16.1730       76.66
    25     -0.000000      0.000000     -0.836817     16.3580       75.79
    26     -0.000000     -0.000000     -0.061884     16.3923       75.64
    27      0.000000     -0.000000      0.964721     16.4693       75.28
    28      0.000000     -0.000000      2.979725     17.0832       72.58
    29      0.000000      0.000000      0.240116     17.2948       71.69
    30     -0.000000     -0.000000      0.756701     17.3904       71.29
