 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.505555 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.445897      1.8573      667.55
     2      0.000000     -0.000000     -0.355405      4.7987      258.37
     3      0.000000     -0.000000     -0.450746      5.1578      240.38
     4      0.000000     -0.000000      0.755198      5.7283      216.44
     5      0.000000     -0.000000      0.135672      6.8455      181.12
     6      0.000000      0.000000      1.888498      7.0104      176.86
     7      0.000000     -0.000000     -2.824749      7.3972      167.61
     8      0.000000      0.000000      1.077268      7.9857      155.26
     9      0.000000     -0.000000      1.961948      8.0436      154.14
    10      0.000000     -0.000000      1.730677      8.6011      144.15
    11      0.000000      0.000000      1.474224      8.8929      139.42
    12      0.000000     -0.000000      1.236823      8.9760      138.13
    13      0.000000     -0.000000      0.985038      9.5902      129.28
    14      0.000000      0.000000      0.680409      9.8996      125.24
    15      0.000000      0.000000      2.310896     10.0118      123.84
    16     -0.000000      0.000000      2.170982     10.2057      121.49
    17      0.000000      0.000000      0.008148     10.5347      117.69
    18     -0.000000      0.000000      1.296139     11.0761      111.94
    19      0.000000     -0.000000      0.904041     11.3066      109.66
    20      0.000000     -0.000000      0.349108     11.3338      109.39
    21      0.000000     -0.000000      0.222556     11.4418      108.36
    22      0.000000      0.000000     -1.376661     11.5301      107.53
    23     -0.000000     -0.000000     -3.136431     11.6117      106.78
    24      0.000000     -0.000000      0.953256     11.8763      104.40
    25      0.000000     -0.000000     -1.609254     12.1918      101.69
    26      0.000000      0.000000     -1.681155     12.3297      100.56
    27     -0.000000     -0.000000     -4.030546     12.7300       97.40
    28      0.000000      0.000000      0.940966     12.9486       95.75
    29      0.000000     -0.000000     -1.259789     13.1344       94.40
    30     -0.000000      0.000000      0.004037     13.3658       92.76
