0  -3050.7976378054223
1  -3046.1585378054224
2  -3045.8031378054225
3  -3045.159537805422
4  -3044.9654378054224
5  -3042.5007378054224
6  -3041.9305378054223
7  -3041.5575378054223
8  -3041.3314378054224
9  -3040.762037805422
10  -3040.279637805422
11  -3038.439437805422
12  -3037.176137805422
13  -3036.9589378054225
14  -3036.6681378054222
15  -3036.033637805422
16  -3035.853137805422
17  -3035.486437805422
18  -3035.296937805422
19  -3034.666237805422
20  -3034.632537805422
21  -3033.5762378054224
22  -3033.3215378054224
23  -3032.6989378054222
24  -3032.6870378054223
25  -3032.0160378054225
26  -3031.9492378054224
27  -3031.690537805422
28  -3031.6461378054223
29  -3031.126037805422
30  -3031.0975378054222
