 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000    0.554390 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     1.0826952     0.0000000     4.63910     0.13323
     0     2     0.0000000    -0.0000000    -0.0000000     4.99450     0.00000
     0     3     0.0000000     0.5109710     0.0000000     5.63810     0.03606
     0     4     0.0000000    -0.0000000     0.1649933     5.83220     0.00389
     0     5    -0.0000000    -0.0000000     0.0000000     8.29690     0.00000
     0     6    -0.0000000    -0.6861277    -0.0000000     8.86710     0.10227
     0     7     0.0000000    -0.0000000    -0.2294572     9.24010     0.01192
     0     8    -0.0000000    -1.3086930     0.0000000     9.46620     0.39720
     0     9    -0.0000000     0.0000000    -0.0000000    10.03560     0.00000
     0    10     0.0000000     0.4750573     0.0000000    10.51800     0.05815
     0    11     0.0000000     0.0000000     0.9286030    12.35820     0.26108
     0    12    -0.0000000     0.0000000     0.2883855    13.62150     0.02775
     0    13    -0.0000000    -0.1923503     0.0000000    13.83870     0.01254
     0    14     0.0934992     0.0000000     0.0000000    14.12950     0.00303
     0    15    -0.0000000    -0.3248961    -0.0000000    14.76400     0.03818
     0    16    -0.0000000    -0.0000000     0.0632945    14.94450     0.00147
     0    17     0.0000000    -0.0000000    -0.1478942    15.31120     0.00820
     0    18    -0.5290608    -0.0000000     0.0000000    15.50070     0.10630
     0    19    -0.0000000    -0.1308255     0.0000000    16.13140     0.00676
     0    20    -0.0000000    -0.0000000    -0.5375248    16.16510     0.11443
     0    21     0.0000000    -0.0000000    -0.2473771    17.22140     0.02582
     0    22    -0.6062586     0.0000000     0.0000000    17.47610     0.15737
     0    23     0.0000000     0.0000000     0.3843350    18.09870     0.06550
     0    24    -0.0000000    -0.3174096    -0.0000000    18.11060     0.04470
     0    25    -0.0000000     0.0000000     0.1401171    18.78160     0.00903
     0    26     0.2029089     0.0000000    -0.0000000    18.84840     0.01901
     0    27    -0.0000000    -0.2192675    -0.0000000    19.10710     0.02251
     0    28    -0.2097355    -0.0000000    -0.0000000    19.15150     0.02064
     0    29    -0.0000000    -0.0000000     0.3995671    19.67160     0.07694
     0    30     0.0000000    -0.3567188     0.0000000    19.70010     0.06142
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000     7.7195495     0.00000     0.00000
     1     2     2.8939363    -0.0000000     0.0000000     0.35540     0.07292
     1     3     0.0000000     0.0000000     2.8620664     0.99900     0.20049
     1     4     0.0000000     3.0601714    -0.0000000     1.19310     0.27373
     1     5     0.8833868     0.0000000    -0.0000000     3.65780     0.06993
     1     6     0.0000000    -0.0000000     0.5508663     4.22800     0.03143
     1     7     0.0000000    -0.5993243    -0.0000000     4.60100     0.04049
     1     8    -0.0000000     0.0000000    -0.5042901     4.82710     0.03007
     1     9     0.9823582    -0.0000000     0.0000000     5.39650     0.12759
     1    10    -0.0000000     0.0000000    -0.1219335     5.87890     0.00214
     1    11     0.0000000     0.0217294    -0.0000000     7.71910     0.00009
     1    12    -0.0000000    -0.6274275    -0.0000000     8.98240     0.08663
     1    13     0.0000000     0.0000000    -0.6135797     9.19960     0.08485
     1    14    -0.0000000    -0.0000000    -0.0000000     9.49040     0.00000
     1    15     0.0000000     0.0000000    -0.0505680    10.12490     0.00063
     1    16     0.0000000     0.3521964     0.0000000    10.30540     0.03132
     1    17    -0.0000000     0.8119195     0.0000000    10.67210     0.17236
     1    18    -0.0000000     0.0000000    -0.0000000    10.86160     0.00000
     1    19    -0.0000000     0.0000000     0.0290077    11.49230     0.00024
     1    20    -0.0000000     0.0474624     0.0000000    11.52600     0.00064
     1    21    -0.0000000    -0.0294595    -0.0000000    12.58230     0.00027
     1    22    -0.0000000    -0.0000000     0.0000000    12.83700     0.00000
     1    23    -0.0000000     0.0140746     0.0000000    13.45960     0.00007
     1    24    -0.0000000     0.0000000    -0.0022846    13.47150     0.00000
     1    25     0.0000000     0.0256522     0.0000000    14.14250     0.00023
