 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.716595 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.912264      1.0642     1165.05
     2      0.000000     -0.000000     -0.239137      2.7770      446.47
     3     -0.000000      0.000000     -0.048691      2.7921      444.05
     4     -0.000000     -0.000000     -0.876057      3.0716      403.65
     5     -0.000000     -0.000000     -0.853722      3.6246      342.06
     6      0.000000     -0.000000     -3.182042      6.7108      184.75
     7     -0.000000      0.000000      3.363152      6.8137      181.96
     8     -0.000000      0.000000      2.596672      7.0953      174.74
     9      0.000000      0.000000      2.306649      7.9595      155.77
    10      0.000000     -0.000000      1.615712      8.2493      150.30
    11     -0.000000     -0.000000      1.356563      8.3992      147.61
    12      0.000000     -0.000000      2.238141      8.5381      145.21
    13      0.000000     -0.000000      0.636481      8.5763      144.57
    14     -0.000000     -0.000000      0.395351      8.7541      141.63
    15      0.000000      0.000000      1.643779      8.8811      139.60
    16     -0.000000     -0.000000     -4.098572      9.2176      134.51
    17     -0.000000     -0.000000      0.322548      9.3518      132.58
    18      0.000000      0.000000      2.996617      9.9326      124.83
    19      0.000000      0.000000      1.974518     10.1828      121.76
    20     -0.000000     -0.000000      0.965796     10.3306      120.02
    21     -0.000000     -0.000000      0.462150     10.3763      119.49
    22     -0.000000     -0.000000      0.680325     10.5934      117.04
    23      0.000000     -0.000000      0.715726     10.8868      113.88
    24     -0.000000     -0.000000     -3.083122     11.3888      108.87
    25      0.000000      0.000000      0.719883     11.4436      108.34
    26     -0.000000     -0.000000     -4.142378     11.8750      104.41
    27     -0.000000     -0.000000     -1.643316     11.9197      104.02
    28      0.000000      0.000000     -0.212015     12.1972      101.65
    29     -0.000000      0.000000      0.471842     12.2788      100.97
    30      0.000000     -0.000000     -0.170378     12.6516       98.00
