-8.991075196054900547e-23 1.566318962938692007e-21 -3.236188577484353403e-21 2.651042408880442767e-20 5.556641749376129030e-20 -1.671385148385359479e-20 2.030722467271733276e-19 1.724098888237203141e-19 1.004990831337196704e-19 1.609161318828170527e-19 5.107986973970593890e-19 5.709091372690571268e-19 -7.359451837931298578e-19 5.527198327044432178e-19 -2.992454450734775416e-19 5.577816273760682531e-19 8.076229458298641705e-19 1.058615264136784898e-18 1.218991799058549612e-19 2.011750564713416510e-18 1.494694643326156586e-19 -2.273545755225963029e-19 2.024187529135914937e-18 9.060643981205474686e-19 3.762019243785572799e-19 -9.736727638290539560e-19 -2.790286310680904021e-18 6.620593826512517845e-19 -1.410457645348218317e-18 6.124563458077302068e-18 -3.728931263949152758e-19 9.922206042587584670e-19 -2.212304167219528150e-18 2.693012882336496467e-18 1.076376440728962870e-18 -5.744361100154049970e-19 5.355866015898173224e-18 6.568629914798104026e-18 2.045733744662724574e-18 -2.090019682414696739e-18 1.032796636456571533e-17
3.506396794306054884e-22 1.308105357216825400e-04 5.245857688290167737e-04 1.185345041427288007e-03 2.119748982335593803e-03 3.337042687251533159e-03 4.848977226768820710e-03 6.669710338047712787e-03 8.815687166357310742e-03 1.130550198548627150e-02 1.415974193513392515e-02 1.740081409594843032e-02 2.105275767848178298e-02 2.514104376910454575e-02 2.969236566112590237e-02 3.473442354584616726e-02 4.029570761160709141e-02 4.640528379710727458e-02 5.309258607990288703e-02 6.038721838008977855e-02 6.831876814970060108e-02 7.691663225415135141e-02 8.620985429372425568e-02 9.622697105770269821e-02 1.069958648629546205e-01 1.185436175861220021e-01 1.308963622117145231e-01 1.440791282417840657e-01 1.581156780068668499e-01 1.730283326627269358e-01 1.888377880888039706e-01 2.055629229336404518e-01 2.232206024905370734e-01 2.418254839167776615e-01 2.613898290804758107e-01 2.819233322459061553e-01 3.034329700712174449e-01 3.259228810732620607e-01 3.493942813778443401e-01 3.738454225412312648e-01 3.992715964488723346e-01
1.970486927556574020e-20 4.145224904146749744e-04 1.661999081715313494e-03 3.754109102598954771e-03 6.710158829332723077e-03 1.055684500844162460e-02 1.532792724748601940e-02 2.106381062268120399e-02 2.781103942839517965e-02 3.562170450650747888e-02 4.455277105423475353e-02 5.466534126494577289e-02 6.602387530270974192e-02 7.869540258236466801e-02 9.274876036942038271e-02 1.082538963608373345e-01 1.252812644881032833e-01 1.439013296060943081e-01 1.641841780080356139e-01 1.861992101556709800e-01 2.100148737072124738e-01 2.356983818090392369e-01 2.633153581557048928e-01 2.929293572000934986e-01 3.246012248882760298e-01 3.583882895757631859e-01 3.943433998778561600e-01 4.325138508091427858e-01 4.729402581747934042e-01 5.156554504777265402e-01 5.606834477042659248e-01 6.080385890113979563e-01 6.577248579958709929e-01 7.097354400201383307e-01 7.640525311734802649e-01 8.206474067661240213e-01 8.794807481305052521e-01 9.405032215181906574e-01 1.003656299354831916e+00 1.068873313479467679e+00 1.136080730151930451e+00
1.092639670730422270e-20 7.583168301720069658e-04 3.039992630387571178e-03 6.865103316430714100e-03 1.226677677529018629e-02 1.929069787213502640e-02 2.799441625694673932e-02 3.844645129324768262e-02 5.072518797614845865e-02 6.491756824824891636e-02 8.111760647065083263e-02 9.942479265002727995e-02 1.199424824889204211e-01 1.427763967487134522e-01 1.680333521651057316e-01 1.958203159304851004e-01 2.262438163360149523e-01 2.594096623636189536e-01 2.954228395587324418e-01 3.343873782202960721e-01 3.764059546011826463e-01 4.215790014958625820e-01 4.700031774795375150e-01 5.217691624652160964e-01 5.769588837383684554e-01 6.356423981381641442e-01 6.978747316203004480e-01 7.636929917996092554e-01 8.331140249263339070e-01 9.061328033066423648e-01 9.827216288939111255e-01 1.062830144941694588e+00 1.146386080679686836e+00 1.233296615641866545e+00 1.323450244102793771e+00 1.416719035380015201e+00 1.512961214428765411e+00 1.612024022908277621e+00 1.713746852403268406e+00 1.817964669981338099e+00 1.924511775306471550e+00
-1.008590465289620638e-20 1.118745996481577574e-03 4.484387088543770675e-03 1.012497147241687989e-02 1.808671053590804947e-02 2.843317585470766379e-02 4.124416425222595523e-02 5.661420808293067541e-02 7.465071092465820624e-02 9.547172281437005248e-02 1.192034377729977168e-01 1.459775843121892680e-01 1.759289567314769598e-01 2.091933653678476335e-01 2.459062416357885861e-01 2.862020109521810074e-01 3.302141589727841664e-01 3.780756979288264485e-01 4.299195425356105438e-01 4.858781917517111526e-01 5.460821441454676295e-01 6.106566815694437489e-01 6.797170105969174703e-01 7.533621625450903636e-01 8.316683936640615338e-01 9.146829887365172107e-01 1.002419310365997074e+00 1.094853686297216466e+00 1.191924380041983200e+00 1.293532549993700487e+00 1.399544850667845175e+00 1.509797203125572418e+00 1.624099256657397072e+00 1.742239148889722200e+00 1.863988307376390763e+00 1.989106183463086319e+00 2.117344945468408124e+00 2.248454264233163080e+00 2.382186395111328459e+00 2.518301794978755392e+00 2.656575514915459291e+00
5.827411577228918772e-20 1.474907831267179567e-03 5.911409664161777072e-03 1.334461334823027270e-02 2.383227554028396686e-02 3.745366152297479462e-02 5.430791792115876454e-02 7.451190993807760288e-02 9.819748767042045523e-02 1.255082215634784615e-01 1.565957860549983538e-01 1.916163352239607931e-01 2.307273373998967869e-01 2.740853465886405882e-01 3.218450441587922262e-01 3.741595871248624139e-01 4.311818971225943042e-01 4.930661015289661830e-01 5.599680146403351877e-01 6.320434702049275710e-01 7.094436150222714899e-01 7.923069629250125701e-01 8.807489231169948196e-01 9.748503427099781682e-01 1.074647021059585095e+00 1.180122005290913378e+00 1.291201837907178129e+00 1.407757053033093619e+00 1.529606403245821200e+00 1.656523760218347352e+00 1.788246444185213502e+00 1.924483854821310569e+00 2.064925589754857072e+00 2.209248627734858417e+00 2.357123529930920114e+00 2.508219918842126805e+00 2.662211704503399279e+00 2.818782640655016269e+00 2.977632813156650293e+00 3.138486606069650353e+00 3.301102568744716415e+00
3.810230646649677797e-20 1.816878959415248488e-03 7.281313979933716832e-03 1.643440432783994237e-02 2.934366447531549724e-02 4.610153327836292309e-02 6.682322860717115898e-02 9.164386841487805191e-02 1.207148103607276202e-01 1.541992977297632350e-01 1.922677331798540445e-01 2.350931601535813376e-01 2.828476937188453277e-01 3.357005918829838453e-01 3.938183390713659859e-01 4.573665560215102177e-01 5.265128558870137976e-01 6.014290918246883999e-01 6.822910166305680146e-01 7.692734953974685874e-01 8.625402971491393789e-01 9.622290473591514903e-01 1.068433636741382919e+00 1.181187522274843138e+00 1.300451395145145295e+00 1.426107609082045924e+00 1.557962040263131342e+00 1.695752363751118930e+00 1.839160609379923317e+00 1.987827503633704085e+00 2.141366407417249373e+00 2.299375358949202308e+00 2.461446553517221858e+00 2.627173340818602654e+00 2.796155388850985357e+00 2.968003021985254453e+00 3.142341894009025083e+00 3.318819132700037144e+00 3.497111924826945106e+00 3.676939230291330851e+00 3.858076945659939305e+00
-5.827411577228918772e-20 2.140305420583240442e-03 8.576686584776192779e-03 1.935517530957862539e-02 3.455127952136353986e-02 5.426814027463333634e-02 7.863386148398733566e-02 1.077979008357453222e-01 1.419264685559862016e-01 1.811970941170713001e-01 2.257928699624124347e-01 2.758972427894849089e-01 3.316904054359596787e-01 3.933481776412347530e-01 4.610436925026596966e-01 5.349513096289950642e-01 6.152511252084362781e-01 7.021314934711549993e-01 7.957865133547622483e-01 8.964060000089554281e-01 1.004157361571184959e+00 1.119161632650800930e+00 1.241468503008728241e+00 1.371036211673812621e+00 1.507721071681889180e+00 1.651278663013507231e+00 1.801375616306438943e+00 1.957608601037822194e+00 2.119526223979838697e+00 2.286649947601539168e+00 2.458491358809126837e+00 2.634564596441248518e+00 2.814394080206618742e+00 2.997518670063886947e+00 3.183493977848855128e+00 3.371894779461924063e+00 3.562319399480820881e+00 3.754397624998903282e+00 3.947803216645717761e+00 4.142271473110432645e+00 4.337621592161734263e+00
6.723936435264136581e-21 2.443720508858090133e-03 9.791688434816630399e-03 2.209389417108731379e-02 3.943222151482560223e-02 6.191825963339735867e-02 8.969011513181021633e-02 1.229080807622236760e-01 1.617491115313794969e-01 2.064003659406113689e-01 2.570525507092841222e-01 3.138942743104967681e-01 3.771087921371168439e-01 4.468741875717998635e-01 5.233671364601318876e-01 6.067691014614088330e-01 6.972723464046229891e-01 7.950819076088250226e-01 9.004092699003815037e-01 1.013454848564603994e+00 1.134379808512859134e+00 1.263272208031863020e+00 1.400115726833865759e+00 1.544769398622118928e+00 1.696963578010888041e+00 1.856312425061918736e+00 2.022338756210080746e+00 2.194504769779826336e+00 2.372242197849979473e+00 2.554977158080090849e+00 2.742147359888385871e+00 2.933211550521060751e+00 3.127652754743628361e+00 3.324977861928605449e+00 3.524716509402382236e+00 3.726422114586751544e+00 3.929677440159462964e+00 4.134106345744874567e+00 4.339392479597947272e+00 4.545304652005897950e+00 4.751727497415912715e+00
-2.017180930579242780e-20 2.727157086846549068e-03 1.092648840903030077e-02 2.465108227845084349e-02 4.398777317310389318e-02 6.905462161913432373e-02 9.999722557463147643e-02 1.369836902658486677e-01 1.801982221828361819e-01 2.298337273715083118e-01 2.860844185844364507e-01 3.491400058266710404e-01 4.191831846698237385e-01 4.963915633666832194e-01 5.809438797283535960e-01 6.730286007155947825e-01 7.728510953333044275e-01 8.806340151025572327e-01 9.966053534151704252e-01 1.120971233784987753e+00 1.253875994730236032e+00 1.395358429083115359e+00 1.545316490334720960e+00 1.703491025969507744e+00 1.869472890300415413e+00 2.042730372704984809e+00 2.222648632191420059e+00 2.408571329603350186e+00 2.599836395505046305e+00 2.795801275592264101e+00 2.995856531390557187e+00 3.199429440713967399e+00 3.405980966455674164e+00 3.615000220984017520e+00 3.826000540750849055e+00 4.038520701146828706e+00 4.252133819953148652e+00 4.466465275740909568e+00 4.681219613969429538e+00 4.896214963724935920e+00 5.111421856732653701e+00
