2.041715359503940341e+00 2.041715359503939897e+00 2.041715359503939453e+00 2.041715359503939897e+00 2.041715359503939897e+00 2.041715359503939009e+00 2.041715359503939453e+00 2.041715359503939453e+00 2.041715359503940341e+00 2.041715359503939453e+00 2.041715359503939453e+00 2.041715359503940785e+00 2.041715359503939897e+00 2.041715359503939897e+00 2.041715359503939897e+00 2.041715359503939453e+00 2.041715359503939897e+00 2.041715359503939897e+00 2.041715359503940341e+00 2.041715359503940341e+00 2.041715359503940341e+00 2.041715359503940341e+00 2.041715359503939897e+00 2.041715359503940341e+00 2.041715359503941229e+00 2.041715359503940341e+00 2.041715359503940785e+00 2.041715359503939453e+00 2.041715359503939453e+00 2.041715359503939453e+00 2.041715359503940341e+00 2.041715359503939897e+00 2.041715359503939897e+00 2.041715359503940341e+00 2.041715359503939009e+00 2.041715359503939897e+00 2.041715359503939897e+00 2.041715359503940341e+00 2.041715359503939897e+00 2.041715359503939897e+00 2.041715359503939897e+00
2.041715359503940341e+00 2.041616717342386700e+00 2.041321298955669938e+00 2.040830624313863861e+00 2.040147212268426102e+00 2.039274558722162567e+00 2.038217105241721949e+00 2.036980196498881845e+00 2.035570023651489535e+00 2.033993549631555986e+00 2.032258411404759713e+00 2.030372794414232906e+00 2.028345275221350441e+00 2.026184630673926179e+00 2.023899614506878830e+00 2.021498705782744931e+00 2.018989836245731695e+00 2.016380106093766056e+00 2.013675498803584318e+00 2.010880604875385558e+00 2.007998363769744277e+00 2.005029829527628760e+00 2.001973964203644041e+00 1.998827459529421757e+00 1.995584585320830717e+00 1.992237062713181572e+00 1.988773959165163641e+00 1.985181603656552829e+00 1.981443521748322834e+00 1.977540391659878827e+00 1.973450024251403923e+00 1.969147370293293786e+00 1.964604558998498618e+00 1.959790971478151400e+00 1.954673350035592616e+00 1.949215945072661160e+00 1.943380695792381374e+00 1.937127442452801773e+00 1.930414162092222385e+00 1.923197222359832148e+00 1.915431643756160929e+00
2.041715359503940341e+00 2.041560861849541109e+00 2.041098544796319469e+00 2.040331921515273983e+00 2.039266798408490899e+00 2.037911199253573891e+00 2.036275250156286187e+00 2.034371010501678789e+00 2.032212228037900914e+00 2.029813994147988687e+00 2.027192281830163090e+00 2.024363365197224596e+00 2.021343142965360773e+00 2.018146412877297013e+00 2.014786161836519707e+00 2.011272939722714703e+00 2.007614370478420618e+00 2.003814823403245793e+00 1.999875227532128319e+00 1.995792972519561559e+00 1.991561812456613456e+00 1.987171680993857104e+00 1.982608339680611564e+00 1.977852814724720742e+00 1.972880618785645357e+00 1.967660799090735102e+00 1.962154885766902224e+00 1.956315835310705076e+00 1.950087066426368754e+00 1.943401673201584190e+00 1.936181879523760863e+00 1.928338769428378896e+00 1.919772301385818114e+00 1.910371589707636319e+00 1.900015419312901077e+00 1.888572950019884011e+00 1.875904565077941344e+00 1.861862825068699268e+00 1.846293501021579075e+00 1.829036680110744939e+00 1.809927960448663775e+00
2.041715359503939897e+00 2.041526765832992307e+00 2.040962679940836910e+00 2.040028161940717677e+00 2.038731559540010174e+00 2.037084368745440965e+00 2.035101004506325584e+00 2.032798428715719030e+00 2.030195566851053179e+00 2.027312454099563510e+00 2.024169098517026644e+00 2.020784128343915409e+00 2.017173380928783288e+00 2.013348657322375335e+00 2.009316874680360687e+00 2.005079778752703934e+00 2.000634236821063006e+00 1.995972955157175432e+00 1.991085307080814770e+00 1.985957874684004532e+00 1.980574331356573126e+00 1.974914421967212563e+00 1.968951992700087583e+00 1.962652227745004918e+00 1.955968406300375051e+00 1.948838567712050773e+00 1.941182460847890034e+00 1.932899072180758182e+00 1.923864913540318300e+00 1.913933131819232969e+00 1.902933407649806785e+00 1.890672547138979587e+00 1.876935645690299248e+00 1.861487710583823452e+00 1.844075665358666516e+00 1.824430717067715202e+00 1.802271142238174528e+00 1.777305637257032833e+00 1.749237475465921898e+00 1.717769816258180260e+00 1.682612607088029177e+00
2.041715359503939453e+00 2.041504761017654879e+00 2.040875037577678519e+00 2.039832370318646948e+00 2.038386940394457447e+00 2.036552721312127279e+00 2.034347104835664943e+00 2.031790239803554332e+00 2.028903939156561975e+00 2.025710058212137010e+00 2.022228386866736116e+00 2.018474305116795708e+00 2.014456653421523136e+00 2.010176369154117459e+00 2.005626354107561848e+00 2.000792741004607134e+00 1.995657281226416835e+00 1.990200124302844875e+00 1.984401978400208932e+00 1.978244662339610604e+00 1.971709406340442339e+00 1.964772816718830528e+00 1.957400997488965899e+00 1.949542725133388332e+00 1.941122698722495210e+00 1.932035747675658000e+00 1.922142570419961061e+00 1.911267226993053292e+00 1.899196316617140834e+00 1.885679591997410975e+00 1.870431701473767916e+00 1.853134789783842384e+00 1.833441798047157789e+00 1.810980461609533076e+00 1.785358187313873746e+00 1.756168195896475215e+00 1.722997523641548678e+00 1.685437678014066298e+00 1.643098904806513216e+00 1.595629090877081824e+00 1.542738210308761682e+00
2.041715359503939453e+00 2.041489937352299666e+00 2.040816015347706180e+00 2.039700583403506684e+00 2.038155138068723726e+00 2.036195401424422347e+00 2.033840770360800132e+00 2.031113277276558104e+00 2.028035816969093741e+00 2.024629514441963263e+00 2.020910402006919071e+00 2.016885975483149185e+00 2.012552548033307076e+00 2.007894414844314301e+00 2.002885528354563682e+00 1.997493652163016886e+00 1.991686006591222746e+00 1.985434602526109815e+00 1.978719174624945731e+00 1.971526084919665633e+00 1.963842654808370725e+00 1.955647680804179833e+00 1.946899885092566507e+00 1.937526407727354183e+00 1.927413142233226351e+00 1.916397998333230879e+00 1.904267378764789687e+00 1.890755546448653401e+00 1.875546244657341877e+00 1.858275902797913881e+00 1.838537934804259422e+00 1.815887929202713247e+00 1.789849878599752975e+00 1.759923961437932505e+00 1.725596753439195385e+00 1.686355088198498331e+00 1.641705064179821427e+00 1.591197823212742390e+00 1.534463553239331812e+00 1.471254469542391474e+00 1.401496024844350874e+00
2.041715359503939453e+00 2.041479606394496216e+00 2.040774890655336460e+00 2.039608792119354863e+00 2.037993759871646215e+00 2.035946752321740050e+00 2.033488478900408403e+00 2.030641898864011363e+00 2.027429612377418700e+00 2.023870007649684499e+00 2.019972537720319927e+00 2.015733160212801689e+00 2.011131493983239427e+00 2.006131277383920164e+00 2.000685005887522738e+00 1.994742220704798674e+00 1.988259245040577383e+00 1.981206961212518269e+00 1.973573199681401213e+00 1.965357704353265733e+00 1.956559949115816766e+00 1.947162293562560098e+00 1.937112135829283988e+00 1.926306505097462374e+00 1.914581290708062156e+00 1.901705748258172513e+00 1.887381682853476406e+00 1.871246082841657499e+00 1.852875936214901209e+00 1.831794321247201207e+00 1.807477419781857719e+00 1.779362718639360796e+00 1.746859267152867767e+00 1.709361422316785672e+00 1.666267999640017816e+00 1.617009095853153777e+00 1.561082897861642671e+00 1.498104275257868823e+00 1.427865472851916229e+00 1.350406348477532381e+00 1.266087116632064191e+00
2.041715359503939009e+00 2.041472206261231825e+00 2.040745437859593281e+00 2.039543070670343017e+00 2.037878252117936828e+00 2.035768816625443289e+00 2.033236291368469839e+00 2.030303858263273309e+00 2.026992773582514396e+00 2.023317119553377452e+00 2.019277547164084030e+00 2.014855646367577080e+00 2.010011289740468499e+00 2.004685190230500069e+00 1.998807625837347945e+00 1.992311938867167953e+00 1.985148825330195654e+00 1.977295899649712752e+00 1.968757678812352196e+00 1.959554076285692670e+00 1.949699469055018453e+00 1.939177469971161027e+00 1.927917333425341662e+00 1.915776451585494478e+00 1.902530786785372019e+00 1.887872683664893581e+00 1.871414118031157425e+00 1.852693173601753340e+00 1.831182062656342646e+00 1.806295909636237651e+00 1.777402505097964935e+00 1.743834163743350318e+00 1.704903637999679811e+00 1.659926718482376495e+00 1.608254612326399213e+00 1.549319224901304137e+00 1.482693696184557819e+00 1.408168386977404429e+00 1.325838361143818922e+00 1.236192006728264126e+00 1.140182621229336224e+00
2.041715359503940341e+00 2.041466784941492030e+00 2.040723863814388750e+00 2.039494940202589923e+00 2.037793679566739513e+00 2.035638535608273791e+00 2.033051494979400076e+00 2.030055437302822341e+00 2.026669467816332837e+00 2.022902130741977444e+00 2.018743525778058157e+00 2.014158698279549409e+00 2.009085585084622760e+00 2.003440476118159008e+00 1.997131877604638728e+00 1.990080100074762770e+00 1.982236207867391853e+00 1.973592267168665648e+00 1.964176731927055108e+00 1.954033988544168876e+00 1.943193024211701259e+00 1.931633751315895653e+00 1.919259153152644393e+00 1.905878002501992352e+00 1.891198732451354392e+00 1.874832064175601110e+00 1.856298922776249194e+00 1.835040646137905851e+00 1.810429776021748705e+00 1.781781212084020183e+00 1.748364892735432941e+00 1.709422341739028184e+00 1.664190368640557471e+00 1.611935871929285113e+00 1.552005850904047968e+00 1.483895934346124879e+00 1.407338248965035454e+00 1.322404426501779584e+00 1.229611521634125237e+00 1.130008523599385084e+00 1.025212483696977817e+00
2.041715359503939453e+00 2.041462738633569529e+00 2.040707763483747161e+00 2.039459027399092683e+00 2.037730583942656715e+00 2.035541320237006513e+00 2.032913418749967338e+00 2.029869059526655750e+00 2.026424568597301246e+00 2.022581977678598264e+00 2.018319453817276177e+00 2.013583826508862806e+00 2.008289562128165784e+00 2.002327910406421996e+00 1.995586867763635919e+00 1.987977532508253597e+00 1.979457500493539079e+00 1.970040344745036087e+00 1.959784055445815243e+00 1.948759421927553692e+00 1.937007353000615550e+00 1.924497549109225325e+00 1.911098481086746625e+00 1.896562733416475854e+00 1.880526131977469761e+00 1.862516023037798618e+00 1.841963808455095108e+00 1.818218340931385679e+00 1.790558898215858230e+00 1.758208487778846196e+00 1.720349933359557548e+00 1.676148533472663127e+00 1.624786051246134067e+00 1.565511227799340821e+00 1.497711462213175970e+00 1.421007945516315374e+00 1.335371269650629467e+00 1.241245488690262855e+00 1.139656356314685537e+00 1.032267656524253230e+00 9.213457025522010513e-01
