0  -3116.714536866173
1  -3112.447136866173
2  -3109.945636866173
3  -3109.151736866173
4  -3108.979836866173
5  -3108.477836866173
6  -3106.9855368661733
7  -3106.543436866173
8  -3106.386636866173
9  -3105.999136866173
10  -3105.773436866173
11  -3105.4540368661733
12  -3104.904936866173
13  -3104.845136866173
14  -3104.691736866173
15  -3104.509636866173
16  -3104.108636866173
17  -3104.077136866173
18  -3103.9727368661734
19  -3103.774236866173
20  -3103.6658368661733
21  -3103.496436866173
22  -3103.1271368661733
23  -3103.0428368661733
24  -3102.645936866173
25  -3102.5878368661733
26  -3102.267836866173
27  -3102.0280368661734
28  -3101.5183368661733
29  -3101.372536866173
30  -3101.3623368661733
