0  -3116.3407034148167
1  -3113.082903414817
2  -3109.3910034148166
3  -3108.6776034148165
4  -3108.5762034148165
5  -3108.404603414817
6  -3108.3427034148167
7  -3107.8292034148167
8  -3107.374703414817
9  -3106.9203034148168
10  -3106.108303414817
11  -3106.081503414817
12  -3105.8986034148165
13  -3105.2253034148166
14  -3105.0230034148167
15  -3104.7899034148168
16  -3104.444603414817
17  -3104.1066034148166
18  -3103.9782034148166
19  -3103.9625034148166
20  -3103.8933034148167
21  -3103.802803414817
22  -3103.590803414817
23  -3103.4304034148167
24  -3103.188303414817
25  -3102.966203414817
26  -3102.872703414817
27  -3102.5380034148166
28  -3102.314203414817
29  -3102.2536034148166
30  -3101.8431034148166
