 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000    0.597812 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -1.017655      4.5591      271.95
     2      0.000000     -0.000000      0.254906      4.9258      251.70
     3     -0.000000     -0.000000      1.259731      5.5884      221.86
     4      0.000000      0.000000     -1.060764      5.7972      213.87
     5      0.000000     -0.000000     -1.640374      8.3692      148.14
     6     -0.000000     -0.000000     -1.012220      8.8192      140.58
     7      0.000000     -0.000000     -0.849617      9.1216      135.92
     8     -0.000000      0.000000      0.198564      9.4460      131.26
     9     -0.000000     -0.000000      0.167750      9.9888      124.12
    10      0.000000     -0.000000     -2.824040     10.3846      119.39
    11      0.000000      0.000000      0.765342     12.3981      100.00
    12     -0.000000     -0.000000      1.212928     13.3749       92.70
    13      0.000000     -0.000000      1.717068     13.7909       89.90
    14      0.000000     -0.000000      2.285807     13.9032       89.18
    15      0.000000     -0.000000      1.255552     14.5626       85.14
    16     -0.000000     -0.000000      2.831278     14.7624       83.99
    17     -0.000000     -0.000000     -0.909230     15.2466       81.32
    18      0.000000     -0.000000      0.446269     15.4674       80.16
    19      0.000000      0.000000     -0.671583     16.1224       76.90
    20      0.000000     -0.000000      1.910644     16.1582       76.73
    21      0.000000     -0.000000      3.076198     17.0000       72.93
    22      0.000000     -0.000000      0.744406     17.3585       71.43
    23      0.000000     -0.000000      1.412447     17.8527       69.45
    24     -0.000000      0.000000      0.848781     17.9258       69.17
    25      0.000000     -0.000000      0.670802     18.7565       66.10
    26     -0.000000     -0.000000      0.907942     18.8277       65.85
    27     -0.000000     -0.000000      0.149801     19.0631       65.04
    28     -0.000000      0.000000      0.311760     19.0711       65.01
    29      0.000000     -0.000000     -0.770445     19.4864       63.63
    30      0.000000     -0.000000     -0.410353     19.6242       63.18
