0  -3116.8097132819767
1  -3112.6897132819768
2  -3109.9968132819768
3  -3109.205913281977
4  -3109.0230132819765
5  -3108.5190132819766
6  -3107.3873132819767
7  -3106.9637132819767
8  -3106.4769132819765
9  -3106.4008132819768
10  -3106.1211132819767
11  -3105.4835132819767
12  -3105.254713281977
13  -3105.1813132819766
14  -3104.8890132819765
15  -3104.562513281977
16  -3104.4299132819765
17  -3104.275413281977
18  -3104.063613281977
19  -3103.9378132819766
20  -3103.8645132819765
21  -3103.7396132819767
22  -3103.3304132819767
23  -3103.1199132819766
24  -3102.9886132819765
25  -3102.8240132819765
26  -3102.4944132819764
27  -3102.2611132819766
28  -3101.770213281977
29  -3101.767313281977
30  -3101.5945132819766
